from,to,name,conf
440,1840, auch verschiedene Schwerpunkte haben wirst.,0.6394577
1880,10640,"Also Recht wirst du auf jeden Fall überall haben, genauso wie Standard Buchwesen und sowas.",0.8233875
13120,14040,"Alle wie Pad 1, ja.",0.61048126
112400,113440, äh ja,1.0
113600,126080," Also ich finde es, ich weiß nicht, ob du es schon hattest, aber wir haben sehr oft die Idee, dass vor allem an Berufsschulen, es gibt schon eine Firma und dann arbeitet man sich anhand der Firma quasi durch den Lehrplan durch.",0.66636664
126120,131840,"Und oft ist es dann, dass du in einen neuen Bereich kommst, die dann ein neues Problem haben.",0.6488421
131920,138640,"Also zum Beispiel Logistik, wie lagere ich jetzt die verschiedenen Stoffe so ein nach ABC-Produkten.",0.88627034
139560,145240," Und da kann es ja vielleicht ganz hilfreich sein, wenn man tatsächlich ein Modell von der Firma hat, ",0.8379341
146360,156400,"wo die Unterlagen reinkommen und dann können die Schüler erstmal sehen, okay, das ist ein Problem, was es auch so in echt gibt, so äußert sich das und wir lösen das jetzt so.",1.0
157240,159760, Mit unseren Ansätzen quasi erstmal.,0.81757975
159800,164040,"Und dann kann man schauen, okay, laufen wir dann irgendwelche Probleme auch in der Realität, ",0.8152884
165160,170840,"bis dann die Lehrkraft angreift und sagt, okay, so und so könnten wir das Problem lösen.",1.0
171120,174200,Also es wäre dann sehr handlungsorientiert immer der Unterricht.,0.66255945
179040,179760," Ja, genau.",0.8410761
180720,181480,Aber ,1.0
182400,186720,den wirklichen Unterricht würde ich wahrscheinlich nicht in VR abhalten wollen.,0.7015768
213920,214040,mh,1.0
282880,293320," Was ich noch ganz cool als Möglichkeit finde, ist, also ich bin von der Versicherungswirtschaft und da ist es immer ganz wichtig, den Schülern zu erklären, was versichert ist und was nicht.",0.86082435
293400,298080,Und vor allem beim Haus könnte man quasi das Haus schon da haben.,0.8881324
299000,308000," Und dann sagen, okay, wir fliegen jetzt durch das Haus und jeder kann sich ein paar Sachen suchen und die bewerten, wie die denn jetzt zu versichern wären.",0.781782
308040,313920,"Vor allem, wenn man das dann auch einem Kunden erklären muss, ist es deutlich besser vorzustellen, als wenn man das in den Text sieht.",0.83027065
315000,316240, ähm aber das ist,1.0
317160,321560, quasi nur bei wirklich greifbaren Sachen möglich oder im Handwerk auch.,0.86274046
322000,329880,"Wenn du jetzt was sehr computergeneriertes machst, was weiß ich, Softwareentwickler oder sowas, dann sehe ich da kaum Möglichkeiten,",0.74513704
330960,333280, wie VR dann einen Klassenraum ersetzt.,1.0
341120,341240, ja,1.0
360560,360680, ja,1.0
374480,380600,"Wie würdet ihr Diskussionen machen, wenn ihr jetzt gezwungen werdet, eine Diskussionsrunde in VR zu leiten?",0.7700994
410680,411040,"Ja, stimmt, ja",1.0
418680,422760," Ja, also wenn da jemand mit Ironie kommt, dann wird es ganz schwierig, glaube ich.",0.69512236
433280,433960,ja ich hab,1.0
434480,438600,"ich habe eher an sowas gedacht, wenn du jetzt einen Experten einladen möchtest.",0.7425141
438640,451080,"Zum Beispiel hat mein Vater, meine Mutter hat eine Grundschule, der ist ja fast schon Astronom und immer wenn irgendwie ein besonderes Sternereignis ist, dann darf der quasi mit seinem Teleskop an die Grundschule kommen.",0.73856413
451520,453120,Dann können die Schüler da was lernen.,0.8433804
454160,461200,"Und da wäre es natürlich auch ganz cool, wenn der quasi von zu Hause aussitzt und dann kann er gleichzeitig fünf Klassen irgendwie",0.7593007
462000,465600,"ähh da nicht unterrichten, aber für Begeistern zumindest.",0.80735934
466320,472360,Und dann könntest du aber auch Leute aus ganz anderen Regionen heranziehen.,0.8389449
472800,477160,"Dann müssen die nicht in Bayern sein, sondern können auch in Spanien leben und was über die Kultur reden ",0.80740803
478080,480480,als Bildungsangebot.,1.0
495800,497920," Das stimmt, aber die Schüler werden eher abschalten.",0.81783485
497960,510000,"Ich glaube, wenn ich denen jetzt quasi verbiete, das Tablet zu benutzen, dann sitzen die ja nur drin und sie können das vielleicht ausziehen, die Brille.",0.7898718
511080,513080,Aber das sehe ich ja im Unterricht dann.,0.8487653
514039,517400,"Und dann sind die auf jeden Fall mehr dabei, als wenn die ",0.74468255
518159,521120,quasi ein Zoom-Video sehen und dann hinten am Handy hocken.,1.0
533480,534720,Es kostet Hirnleistung.,0.52118164
559600,560840,Drei Minuten haben wir.,0.45735082
563720,565400,Vielleicht auch sieben.,0.8528953
571680,574640," Ich weiß nicht, ob es Breakout-Sessions gibt oder sowas ähnliches.",0.7104164
575240,586480,"Das wäre dann auch ganz cool, wenn du quasi ein paar Schüler, lass sie hier in der Schule sein, aber dann können die quasi nur untereinander kommunizieren und stören die anderen nicht.",0.7404622
586520,589640,"Und dann muss jeder an einem Teilproblem arbeiten, während er dabei ist.",0.76136583
591400,595840,"Und ich finde, ich will eigentlich immer was Plastisches haben in der Virtual Reality.",0.8430398
