score,conf
-0.000270707,1.0
-0.000270707,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.018340398,1.0
0.01495656,1.0
0.01495656,1.0
0.013264641,1.0
0.013264641,1.0
0.013264641,1.0
0.013264641,1.0
0.013264641,1.0
0.013264641,1.0
0.013264641,1.0
0.013264641,1.0
0.013264641,1.0
0.013264641,1.0
0.013264641,1.0
0.013264641,1.0
0.011572723,1.0
0.011572723,1.0
0.013264641,1.0
0.013264641,1.0
0.013264641,1.0
0.013264641,1.0
0.013264641,1.0
0.013264641,1.0
0.030183828,1.0
0.030183828,1.0
0.030183828,1.0
0.03864342,1.0
0.03864342,1.0
0.03864342,1.0
0.047103014,1.0
0.047103014,1.0
0.055562604,1.0
0.055562604,1.0
0.055562604,1.0
0.06233028,1.0
0.06233028,1.0
0.06233028,1.0
0.07078987,1.0
0.07078987,1.0
0.07078987,1.0
0.08094139,1.0
0.08094139,1.0
0.08094139,1.0
0.09109289,1.0
0.09109289,1.0
0.09109289,1.0
0.101244405,1.0
0.101244405,1.0
0.11816359,1.0
0.11816359,1.0
0.11816359,1.0
0.14015853,1.0
0.14015853,1.0
0.14015853,1.0
0.16046156,1.0
0.16046156,1.0
0.16046156,1.0
0.17738074,1.0
0.17738074,1.0
0.17738074,1.0
0.18922417,1.0
0.18922417,1.0
0.2095272,1.0
0.2095272,1.0
0.2095272,1.0
0.22137062,1.0
0.22137062,1.0
0.22137062,1.0
0.2281383,1.0
0.2281383,1.0
0.2281383,1.0
0.23490597,1.0
0.23490597,1.0
0.23490597,1.0
0.23998173,1.0
0.23998173,1.0
0.24844132,1.0
0.24844132,1.0
0.24844132,1.0
0.255209,1.0
0.255209,1.0
0.255209,1.0
0.26197666,1.0
0.26197666,1.0
0.26197666,1.0
0.2721282,1.0
0.2721282,1.0
0.2721282,1.0
0.2721282,1.0
0.27889585,1.0
0.27889585,1.0
0.27889585,1.0
0.2822797,1.0
0.2822797,1.0
0.2822797,1.0
0.2907393,1.0
0.2907393,1.0
0.2907393,1.0
0.2941231,1.0
0.2941231,1.0
0.29581505,1.0
0.29581505,1.0
0.29581505,1.0
0.3008908,1.0
0.3008908,1.0
0.3008908,1.0
0.3008908,1.0
0.3008908,1.0
0.3008908,1.0
0.3008908,1.0
0.3008908,1.0
0.3008908,1.0
0.32457766,1.0
0.32457766,1.0
0.3296534,1.0
0.3296534,1.0
0.3296534,1.0
0.33642107,1.0
0.33642107,1.0
0.33642107,1.0
0.34318876,1.0
0.34318876,1.0
0.34318876,1.0
0.34488067,1.0
0.34488067,1.0
0.34488067,1.0
0.34826452,1.0
0.34826452,1.0
0.34826452,1.0
0.34826452,1.0
0.34826452,1.0
0.34826452,1.0
0.34826452,1.0
0.34826452,1.0
0.34826452,1.0
0.34826452,1.0
0.34826452,1.0
0.34826452,1.0
0.34826452,1.0
0.34826452,1.0
0.34826452,1.0
0.34826452,1.0
0.34826452,1.0
0.35164836,1.0
0.35164836,1.0
0.35503218,1.0
0.35503218,1.0
0.35503218,1.0
0.35841602,1.0
0.35841602,1.0
0.35841602,1.0
0.36010796,1.0
0.36010796,1.0
0.36010796,1.0
0.3651837,1.0
0.3651837,1.0
0.3651837,1.0
0.3651837,1.0
0.3651837,1.0
0.36687562,1.0
0.36687562,1.0
0.36687562,1.0
0.36687562,1.0
0.36687562,1.0
0.36687562,1.0
0.37025946,1.0
0.37025946,1.0
0.37025946,1.0
0.37025946,1.0
0.37025946,1.0
0.37025946,1.0
0.37025946,1.0
0.37025946,1.0
0.37025946,1.0
0.37195137,1.0
0.37195137,1.0
0.37195137,1.0
0.37195137,1.0
0.37195137,1.0
0.37364328,1.0
0.37364328,1.0
0.37364328,1.0
0.37364328,1.0
0.37364328,1.0
0.37364328,1.0
0.37364328,1.0
0.37364328,1.0
0.37364328,1.0
0.37364328,1.0
0.37364328,1.0
0.37364328,1.0
0.37364328,1.0
0.37364328,1.0
0.37364328,1.0
0.37364328,1.0
0.37364328,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37533522,1.0
0.37871906,1.0
0.37871906,1.0
0.37871906,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.38210288,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
0.3837948,1.0
