session,time_ms,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green,text_p_red,speaking_p_red,sentiment_p_red,engagement_p_red
recording_triad_14,0.0,0.5494133,0.53524756,0.4135511,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_14,40.0,0.48686698,0.45513573,0.46815896,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_14,80.0,0.42357528,0.42125773,0.42364964,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_14,120.0,0.48480052,0.4524757,0.47391656,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_14,160.0,0.5104923,0.49591932,0.52816737,,,False,-0.034985602,,,False,-0.034985602,0.03457767,,False,-0.034985602,
recording_triad_14,200.0,0.48481596,0.44999218,0.4775131,,,False,-0.034985602,0.017374849,,False,-0.034985602,0.03457767,,False,-0.034985602,
recording_triad_14,240.0,0.58827466,0.5715363,0.54152817,,,False,-0.034985602,0.017374849,,False,-0.034985602,0.03457767,,False,-0.034985602,
recording_triad_14,280.0,0.42555973,0.40503547,0.43710402,,,False,-0.034985602,0.017374849,,False,-0.034985602,0.03457767,,False,-0.034985602,
recording_triad_14,320.0,0.42860308,0.41587844,0.43953994,0.030276965,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.08188543
recording_triad_14,360.0,0.44958588,0.44220403,0.44999292,0.030276965,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.08188543
recording_triad_14,400.0,0.43062028,0.43300673,0.4494802,0.030276965,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,440.0,0.5886141,0.5442906,0.49640962,0.05930673125,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,480.0,0.48618397,0.46203983,0.48600638,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,520.0,0.545954,0.50339866,0.49774957,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,560.0,0.4339303,0.41445458,0.44745073,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,600.0,0.49976853,0.4589271,0.4740849,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,640.0,0.63826513,0.60218865,0.5114386,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,680.0,0.6110859,0.59885544,0.5579295,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,720.0,0.44846937,0.42208755,0.42273092,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,760.0,0.46742976,0.4456165,0.4661302,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,800.0,0.5894435,0.55696964,0.52238035,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,840.0,0.5808589,0.5547671,0.49483544,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,880.0,0.6289694,0.6003096,0.53132975,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,920.0,0.5071035,0.47122222,0.4581771,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,960.0,0.48572028,0.4656045,0.4466866,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,1000.0,0.51197165,0.49360555,0.49808773,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,1040.0,0.6166584,0.576859,0.5435204,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,1080.0,0.55662256,0.5219963,0.4754783,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,1120.0,0.60499877,0.56067985,0.4850055,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,1160.0,0.5662223,0.5567147,0.6210955,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,1200.0,0.5668651,0.5562421,0.5213231,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,1240.0,0.5870123,0.53877634,0.5309127,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,1280.0,0.4939503,0.4925743,0.51241016,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,1320.0,0.4256373,0.40488452,0.42079818,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,1360.0,0.44011584,0.4212872,0.43676537,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,1400.0,0.5360496,0.4987836,0.48481792,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,1440.0,0.5812658,0.55846536,0.508833,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,1480.0,0.59849757,0.5623099,0.47731844,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,1520.0,0.4855518,0.4411347,0.45873916,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,1560.0,0.4803565,0.44987977,0.45428443,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,1600.0,0.5387508,0.49461773,0.4913848,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,1640.0,0.5230738,0.47720507,0.47139168,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,1680.0,0.48233968,0.44172618,0.49068376,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,1720.0,0.56434774,0.5428518,0.5302447,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,1760.0,0.5274167,0.5243463,0.5391955,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,1800.0,0.5677572,0.54861754,0.49911755,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,1840.0,0.53206533,0.48820704,0.43551522,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,1880.0,0.47972277,0.46071404,0.46219847,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,1920.0,0.51204115,0.46078765,0.4643239,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,1960.0,0.5871215,0.5425097,0.51582897,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,2000.0,0.49887425,0.4681035,0.49512747,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,2040.0,0.5477861,0.53605366,0.4862777,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,2080.0,0.5195526,0.47219235,0.47126755,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,2120.0,0.48530415,0.43699914,0.47403792,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,2160.0,0.46330607,0.4082463,0.46242216,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,2200.0,0.5479641,0.53367525,0.56297266,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,2240.0,0.52585155,0.491741,0.5231016,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,2280.0,0.51119906,0.47930995,0.4340112,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,2320.0,0.58230364,0.56644654,0.5181671,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,2360.0,0.5723649,0.5481344,0.5210777,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,2400.0,0.51523125,0.47954547,0.4787918,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,2440.0,0.40801576,0.37491828,0.4628084,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,2480.0,0.44294354,0.44618815,0.46298438,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,2520.0,0.4824097,0.4754724,0.5088076,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,2560.0,0.40006277,0.41399106,0.4493052,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,2600.0,0.43680957,0.43878505,0.43405446,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,2640.0,0.5685652,0.5486144,0.5364056,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,2680.0,0.58509636,0.5599758,0.48501363,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,2720.0,0.6635953,0.62652355,0.5406707,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,2760.0,0.4616638,0.4196349,0.43255994,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,2800.0,0.40070868,0.38640413,0.47491795,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,2840.0,0.49635488,0.46684307,0.45264602,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,2880.0,0.5424437,0.50687194,0.47869185,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,2920.0,0.5780226,0.5340343,0.47667527,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,2960.0,0.5771136,0.56343323,0.48590901,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,3000.0,0.5618143,0.5329829,0.51216924,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,3040.0,0.52808064,0.50420624,0.48171288,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,3080.0,0.4410528,0.43361878,0.45368236,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,3120.0,0.5959022,0.5691286,0.53072023,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,3160.0,0.56645066,0.55952007,0.5518905,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,3200.0,0.6042928,0.58039916,0.5437059,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,3240.0,0.56650376,0.5328323,0.47879946,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,3280.0,0.50271183,0.47965747,0.49637732,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,3320.0,0.5605276,0.5344015,0.49808794,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,3360.0,0.5346526,0.50921303,0.50506926,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.06468261
recording_triad_14,3400.0,0.46654123,0.459205,0.5119422,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
recording_triad_14,3440.0,0.45888516,0.4325357,0.4839863,0.06898332,,False,-0.034985602,0.017374849,,False,-0.034985602,0.013074144,,False,-0.034985602,0.06468261
