session,time_ms,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green,text_p_red,speaking_p_red,sentiment_p_red,engagement_p_red
recording_triad_10,0.0,0.5161921,0.5237081,0.40470138,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
recording_triad_10,40.0,0.6069348,0.5745569,0.53208774,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
recording_triad_10,80.0,0.5687011,0.5446195,0.50758994,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
recording_triad_10,120.0,0.5553073,0.5309376,0.48759648,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
recording_triad_10,160.0,0.48201674,0.46794954,0.5003215,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
recording_triad_10,200.0,0.57149106,0.5365296,0.4764911,,,False,-0.034985602,,,False,-0.034985602,0.43884397,,False,-0.034985602,0.11629107
recording_triad_10,240.0,0.61683095,0.5827501,0.4995615,,,False,-0.034985602,0.038878378,,False,-0.034985602,0.47324961500000007,,False,-0.034985602,0.11629107
recording_triad_10,280.0,0.60958767,0.5864936,0.49987438,,,False,-0.034985602,0.038878378,,False,-0.034985602,0.50765526,,False,-0.034985602,0.11629107
recording_triad_10,320.0,0.5053363,0.4868131,0.45951596,0.017374849,,False,-0.034985602,0.038878378,,False,-0.034985602,0.50765526,,False,-0.034985602,0.11629107
recording_triad_10,360.0,0.6179621,0.59252745,0.49271828,0.017374849,,False,-0.034985602,0.038878378,,False,-0.034985602,0.50765526,,False,-0.034985602,0.11629107
recording_triad_10,400.0,0.52362674,0.50222677,0.47737858,0.017374849,,False,-0.034985602,0.038878378,,False,-0.034985602,0.50765526,,False,-0.034985602,0.11629107
recording_triad_10,440.0,0.4784061,0.43337864,0.43208086,0.017374849,,False,-0.034985602,0.038878378,,False,-0.034985602,0.50765526,,False,-0.034985602,0.11629107
