session,time_ms,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green,text_p_red,speaking_p_red,sentiment_p_red,engagement_p_red
recording_triad_11,0.0,0.42189422,0.45941058,0.39413747,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_11,40.0,0.40727115,0.4120075,0.46564847,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_11,80.0,0.4966834,0.468666,0.5058881,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_11,120.0,0.5316892,0.49988028,0.4093686,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_11,160.0,0.46234494,0.4497269,0.5082372,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.33132634
recording_triad_11,200.0,0.4738512,0.45208567,0.50939846,,,False,-0.034985602,0.7226905,,False,-0.034985602,,,False,-0.034985602,0.33132634
recording_triad_11,240.0,0.52971524,0.49660513,0.52803797,,,False,-0.034985602,0.7226905,,False,-0.034985602,0.18080164,,False,-0.034985602,0.33132634
recording_triad_11,280.0,0.4040727,0.4358743,0.46472403,,,False,-0.034985602,0.7226905,,False,-0.034985602,0.18080164,,False,-0.034985602,0.33132634
recording_triad_11,320.0,0.47765633,0.47027785,0.4969038,0.0044727335,,False,-0.48614895,0.7226905,,False,-0.034985602,0.18080164,,False,-0.034985602,0.33132634
recording_triad_11,360.0,0.34821063,0.36376128,0.40551093,0.0044727335, Ihr seid beide,True,-0.48614895,0.7226905,,False,-0.034985602,0.18080164,,False,-0.034985602,0.33132634
recording_triad_11,400.0,0.43045986,0.45913428,0.46108767,0.0044727335, Ihr seid beide,True,-0.48614895,0.7226905,,False,-0.034985602,0.18080164,,False,-0.034985602,0.33132634
recording_triad_11,440.0,0.44349596,0.4689723,0.37695497,0.0044727335, Ihr seid beide,True,-0.48614895,0.7226905,,False,-0.034985602,0.18080164,,False,-0.034985602,0.33132634
recording_triad_11,480.0,0.344595,0.29865423,0.2764006,0.0044727335, Ihr seid beide,True,-0.48614895,0.7226905,,False,-0.034985602,0.18080164,,False,-0.034985602,0.33132634
