session,time_ms,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green
recording_dyad_08,0.0,0.66764855,0.6640537,0.53839123,0.017908778,,False,-0.034985602,,,False,-0.034985602,
recording_dyad_08,40.0,0.64608777,0.6228528,0.5483469,0.017908778,,False,-0.034985602,,,False,-0.034985602,
recording_dyad_08,80.0,0.54504895,0.5216233,0.45668188,0.017908778,,False,-0.034985602,,,False,-0.034985602,
recording_dyad_08,120.0,0.6082577,0.57322913,0.5003671,0.017908778,,False,-0.034985602,,,False,-0.034985602,
recording_dyad_08,160.0,0.59044164,0.5724739,0.47176763,0.017908778,,False,-0.034985602,,,False,-0.034985602,
recording_dyad_08,200.0,0.6131999,0.59673965,0.4917085,0.0167001195,,False,-0.034985602,,,False,-0.034985602,
recording_dyad_08,240.0,0.6237575,0.59528714,0.5240891,0.015491461,,False,-0.034985602,,,False,-0.034985602,0.013074144
recording_dyad_08,280.0,0.59457046,0.5674889,0.49985617,0.015491461,,False,-0.034985602,,,False,-0.034985602,0.013074144000000001
recording_dyad_08,320.0,0.6298739,0.60824907,0.51376086,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.013074144
recording_dyad_08,360.0,0.4998744,0.47495323,0.5110443,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.013074144000000001
recording_dyad_08,400.0,0.57688564,0.5649319,0.5238655,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.013074144
recording_dyad_08,440.0,0.59614414,0.57004535,0.47902322,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.013074144
recording_dyad_08,480.0,0.62066936,0.5927969,0.5169715,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.013074144000000001
recording_dyad_08,520.0,0.602447,0.576689,0.4997423,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.013074144
recording_dyad_08,560.0,0.57120734,0.54044694,0.56449217,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.013074144000000001
recording_dyad_08,600.0,0.58090377,0.56298894,0.4975868,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.013074144
recording_dyad_08,640.0,0.582999,0.5609193,0.50915676,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.013074144
recording_dyad_08,680.0,0.57432467,0.5539656,0.51109105,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.00447273348
recording_dyad_08,720.0,0.6314514,0.5951088,0.5581794,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.00984861525
recording_dyad_08,760.0,0.53959113,0.498763,0.45803818,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.014507712333333334
recording_dyad_08,800.0,0.59418446,0.5628261,0.4757264,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.017374849
recording_dyad_08,840.0,0.59380925,0.58018875,0.49806255,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.017374849
recording_dyad_08,880.0,0.58793193,0.5671719,0.4809023,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.021675555
recording_dyad_08,920.0,0.5688549,0.5549851,0.4865797,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.0238259075
recording_dyad_08,960.0,0.5889372,0.56663287,0.4907407,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.02597626
recording_dyad_08,1000.0,0.6270727,0.61235845,0.51539654,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.02597626
recording_dyad_08,1040.0,0.5607713,0.51078695,0.48157388,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.02597626
recording_dyad_08,1080.0,0.36800438,0.3647543,0.43576965,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.02597626
recording_dyad_08,1120.0,0.38937306,0.39048958,0.42291823,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.02597626
recording_dyad_08,1160.0,0.46167484,0.43424657,0.4622278,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.02597626
recording_dyad_08,1200.0,0.5235951,0.5072312,0.49254012,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.02597626
recording_dyad_08,1240.0,0.55643946,0.5173748,0.5118458,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.02597626
recording_dyad_08,1280.0,0.5902437,0.5532282,0.51299876,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.02597626
recording_dyad_08,1320.0,0.60669416,0.5725259,0.5032178,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.02597626
recording_dyad_08,1360.0,0.55807924,0.5222672,0.46694657,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.02597626
recording_dyad_08,1400.0,0.59414023,0.56014824,0.46868852,0.015491461,,False,-0.034985602,0.48615173,,False,-0.034985602,0.02597626
