,timestamp,time_ms,session,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green,text_p_red,speaking_p_red,sentiment_p_red,engagement_p_red
0,1970-01-01 00:00:00.000,0.0,recording_triad_07,0.53084576,0.50366974,0.37299016,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
1,1970-01-01 00:00:00.011,11.0,recording_triad_07,0.53084576,0.50366974,0.37299016,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
2,1970-01-01 00:00:00.022,22.0,recording_triad_07,0.55777377,0.5321056,0.46906635,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
3,1970-01-01 00:00:00.033,33.0,recording_triad_07,0.55777377,0.5321056,0.46906635,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
4,1970-01-01 00:00:00.044,44.0,recording_triad_07,0.55777377,0.5321056,0.46906635,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
5,1970-01-01 00:00:00.055,55.0,recording_triad_07,0.55777377,0.5321056,0.46906635,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
6,1970-01-01 00:00:00.066,66.0,recording_triad_07,0.6069998,0.58317524,0.52155733,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
7,1970-01-01 00:00:00.077,77.0,recording_triad_07,0.6069998,0.58317524,0.52155733,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
8,1970-01-01 00:00:00.088,88.0,recording_triad_07,0.6069998,0.58317524,0.52155733,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
9,1970-01-01 00:00:00.099,99.0,recording_triad_07,0.6069998,0.58317524,0.52155733,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
10,1970-01-01 00:00:00.110,110.0,recording_triad_07,0.6309987,0.5889572,0.5540957,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
11,1970-01-01 00:00:00.121,121.0,recording_triad_07,0.6309987,0.5889572,0.5540957,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
12,1970-01-01 00:00:00.132,132.0,recording_triad_07,0.6309987,0.5889572,0.5540957,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
13,1970-01-01 00:00:00.143,143.0,recording_triad_07,0.5989778,0.57141143,0.5129926,0.00017202822,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
14,1970-01-01 00:00:00.154,154.0,recording_triad_07,0.5989778,0.57141143,0.5129926,0.00017202822,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
15,1970-01-01 00:00:00.165,165.0,recording_triad_07,0.5989778,0.57141143,0.5129926,0.00017202822,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
16,1970-01-01 00:00:00.176,176.0,recording_triad_07,0.5989778,0.57141143,0.5129926,0.00017202822,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
17,1970-01-01 00:00:00.187,187.0,recording_triad_07,0.5684679,0.5433248,0.49728227,0.00017202822,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
18,1970-01-01 00:00:00.198,198.0,recording_triad_07,0.5684679,0.5433248,0.49728227,0.00017202822,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
19,1970-01-01 00:00:00.209,209.0,recording_triad_07,0.5684679,0.5433248,0.49728227,0.00017202822,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
20,1970-01-01 00:00:00.220,220.0,recording_triad_07,0.5684679,0.5433248,0.49728227,0.00017202822,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
21,1970-01-01 00:00:00.231,231.0,recording_triad_07,0.5829012,0.5522028,0.48230147,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,,,False,-0.034985602,
22,1970-01-01 00:00:00.242,242.0,recording_triad_07,0.5829012,0.5522028,0.48230147,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,,,False,-0.034985602,
23,1970-01-01 00:00:00.253,253.0,recording_triad_07,0.5829012,0.5522028,0.48230147,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,,,False,-0.034985602,
24,1970-01-01 00:00:00.264,264.0,recording_triad_07,0.56443405,0.5308656,0.48875144,0.0001720282199999,,False,-0.034985602,0.017374849,,False,-0.034985602,,,False,-0.034985602,
25,1970-01-01 00:00:00.275,275.0,recording_triad_07,0.56443405,0.5308656,0.48875144,0.0001720282199999,,False,-0.034985602,0.017374849,,False,-0.034985602,,,False,-0.034985602,
26,1970-01-01 00:00:00.286,286.0,recording_triad_07,0.56443405,0.5308656,0.48875144,0.0001720282199999,,False,-0.034985602,0.017374849,,False,-0.034985602,,,False,-0.034985602,
27,1970-01-01 00:00:00.297,297.0,recording_triad_07,0.56443405,0.5308656,0.48875144,0.0001720282199999,,False,-0.034985602,0.017374849,,False,-0.034985602,,,False,-0.034985602,
