session,time_ms,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green,text_p_red,speaking_p_red,sentiment_p_red,engagement_p_red
recording_triad_02,0.0,0.54778075,0.46170583,0.504397,0.013204847250000002,,False,-0.034985602,0.047479786,,False,-0.034985602,,,False,-0.034985602,
recording_triad_02,40.0,0.43966627,0.43837923,0.5065421,0.017857623500000003,,False,-0.034985602,0.047479786,,False,-0.034985602,,,False,-0.034985602,
recording_triad_02,80.0,0.45489916,0.4752119,0.5002662,0.017857623500000003,,False,-0.034985602,0.047479786,,False,-0.034985602,,,False,-0.034985602,
recording_triad_02,120.0,0.5228418,0.49636748,0.44119427,0.017857623500000003,,False,-0.034985602,0.047479786,,False,-0.034985602,,,False,-0.034985602,0.06468261
recording_triad_02,160.0,0.58135897,0.5508891,0.4591221,0.017857623500000003,,False,-0.034985602,0.047479786,,False,-0.034985602,,,False,-0.034985602,0.26251504
recording_triad_02,200.0,0.37677023,0.40722853,0.48746538,0.017857623500000003,,False,-0.034985602,0.047479786,,False,-0.034985602,0.04317908,,False,-0.034985602,0.26251504
recording_triad_02,240.0,0.4659901,0.4469943,0.48187086,0.017857623500000003,,False,-0.034985602,0.047479786,,False,-0.034985602,0.48615173,,False,-0.034985602,0.26251504
recording_triad_02,280.0,0.5696982,0.5641032,0.539285,0.017857623500000003,,False,-0.034985602,0.047479786,,False,-0.034985602,0.48615173,,False,-0.034985602,0.26251504
recording_triad_02,320.0,0.54585034,0.5393902,0.52492493,0.017857623500000003,,False,-0.034985602,0.047479786,,False,-0.034985602,0.48615173,,False,-0.034985602,0.26251504
recording_triad_02,360.0,0.54027486,0.55254424,0.49584627,0.017857623500000003,,False,-0.034985602,0.047479786,,False,-0.034985602,0.48615173,,False,-0.034985602,0.26251504
recording_triad_02,400.0,0.45835975,0.46991864,0.47363126,0.015742724750000003,,False,-0.034985602,0.047479786,,False,0.06646172,0.48615173,,False,-0.034985602,0.26251504
recording_triad_02,440.0,0.45300904,0.49414483,0.49726546,0.015319745000000001,,False,-0.034985602,0.047479786, auch verschiedene Schwerpunkte haben wirst.,True,0.06646172,0.48615173,,False,-0.034985602,0.26251504
recording_triad_02,480.0,0.39249754,0.43338445,0.4522895,0.015319745000000001,,False,-0.034985602,0.047479786, auch verschiedene Schwerpunkte haben wirst.,True,0.06646172,0.48615173,,False,-0.034985602,0.26251504
recording_triad_02,520.0,0.3890582,0.40981355,0.46621677,0.01510825525,,False,-0.034985602,0.047479786, auch verschiedene Schwerpunkte haben wirst.,True,0.06646172,0.48615173,,False,-0.034985602,0.26251504
recording_triad_02,560.0,0.44389144,0.431679,0.46536487,0.015037758666666666,,False,-0.034985602,0.047479786, auch verschiedene Schwerpunkte haben wirst.,True,0.06646172,0.48615173,,False,-0.034985602,0.26251504
recording_triad_02,600.0,0.5255553,0.5158515,0.5041603,0.015319745000000001,,False,-0.034985602,0.047479786, auch verschiedene Schwerpunkte haben wirst.,True,0.06646172,0.48615173,,False,-0.034985602,0.26251504
