session,time_ms,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green,text_p_red,speaking_p_red,sentiment_p_red,engagement_p_red
recording_triad_06,0.0,0.52772385,0.551125,0.384635,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_06,40.0,0.4835929,0.52867925,0.48834968,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_06,80.0,0.4386573,0.44817594,0.39602837,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_06,120.0,0.37863225,0.3784779,0.43126532,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_06,160.0,0.4574061,0.44286126,0.35614023,0.013074144,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_06,200.0,0.45227736,0.4405582,0.3052315,0.013074144,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_06,240.0,0.46416628,0.45255506,0.347537,0.013074144,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.017374849
recording_triad_06,280.0,0.50655156,0.49132225,0.34627149,0.013074144000000001,,False,-0.034985602,0.017374849,,False,-0.034985602,,,False,-0.034985602,0.017374849
recording_triad_06,320.0,0.3903669,0.44865742,0.4839745,0.013074144,,False,-0.034985602,0.017374849,,False,-0.034985602,0.038878378,,False,-0.034985602,0.017374849
recording_triad_06,360.0,0.35797584,0.38197342,0.4588441,0.013074144000000001,,False,-0.034985602,0.017374849,,False,-0.034985602,0.038878378,,False,-0.034985602,0.017374849
recording_triad_06,400.0,0.33740947,0.34992623,0.421163,0.013074144,,False,-0.034985602,0.017374849,,False,-0.034985602,0.038878378,,False,-0.034985602,0.017374849
recording_triad_06,440.0,0.52379435,0.5112525,0.47980568,0.013074144,,False,-0.034985602,0.017374849,,False,-0.034985602,0.038878378,,False,-0.034985602,0.017374849
recording_triad_06,480.0,0.48460996,0.47425017,0.42332572,0.013074144000000001,,False,-0.034985602,0.017374849,,False,-0.034985602,0.038878378,,False,-0.034985602,0.017374849
recording_triad_06,520.0,0.54234606,0.49615803,0.46022588,0.013074144,,False,-0.034985602,0.017374849,,False,-0.034985602,0.038878378,,False,-0.034985602,0.017374849
recording_triad_06,560.0,0.44547877,0.42131934,0.47042108,0.013074144000000001,,False,-0.034985602,0.017374849,,False,-0.034985602,0.038878378,,False,-0.034985602,0.017374849
