session,time_ms,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green,text_p_red,speaking_p_red,sentiment_p_red,engagement_p_red
recording_triad_12,0.0,0.46732664,0.45747426,0.40679702,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_12,40.0,0.5384209,0.51327604,0.51945996,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_12,80.0,0.45470425,0.42925832,0.4504864,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_12,120.0,0.5255779,0.48705548,0.5406778,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_12,160.0,0.57961327,0.5453739,0.54753745,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_12,200.0,0.5822835,0.5687168,0.54747266,,,False,-0.034985602,0.013074144,,False,-0.034985602,,,False,-0.034985602,
recording_triad_12,240.0,0.6154017,0.5908612,0.5033174,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,,,False,-0.034985602,0.017374849
recording_triad_12,280.0,0.6388848,0.58720326,0.48820978,0.02597626,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,,,False,-0.034985602,0.017374849
recording_triad_12,320.0,0.5940097,0.538375,0.51064086,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,,,False,-0.034985602,0.017374849
recording_triad_12,360.0,0.5125423,0.5100913,0.55252224,0.02597626,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,,,False,-0.034985602,0.017374849
recording_triad_12,400.0,0.4156287,0.4078104,0.4792843,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,440.0,0.43598625,0.43415865,0.4738108,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,480.0,0.4287374,0.42411467,0.46363285,0.02597626,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,520.0,0.43573585,0.42211223,0.4579271,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,560.0,0.41747132,0.41826585,0.5108079,0.02597626,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,600.0,0.5067586,0.49490225,0.46211118,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,640.0,0.40454763,0.40400335,0.45274985,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,680.0,0.4446445,0.4410789,0.49451128,0.02597626,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,720.0,0.34773275,0.35664746,0.45066002,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,760.0,0.41599447,0.41289547,0.4355284,0.02597626,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,800.0,0.45452854,0.44768336,0.4955838,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,840.0,0.4524724,0.43301648,0.460236,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,880.0,0.44356522,0.414531,0.42608252,0.02597626,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,920.0,0.5426832,0.5288373,0.50159955,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,960.0,0.46505946,0.43851128,0.4433442,0.02597626,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,1000.0,0.59704864,0.5740001,0.5601795,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,1040.0,0.519435,0.49205977,0.48112398,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,1080.0,0.5387825,0.52840894,0.5301744,0.02597626,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,1120.0,0.5335257,0.5142176,0.5207522,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,1160.0,0.50773764,0.4805878,0.46695307,0.02597626,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,1200.0,0.43222624,0.40559343,0.41137058,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,1240.0,0.4313115,0.42733622,0.47067505,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,1280.0,0.4750709,0.46676403,0.4868196,0.02597626,,False,-0.034985602,0.013074144000000001,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
recording_triad_12,1320.0,0.45032513,0.46195275,0.49808818,0.02597626,,False,-0.034985602,0.013074144,,False,-0.034985602,0.008773439,,False,-0.034985602,0.017374849
