,timestamp,time_ms,session,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green,text_p_red,speaking_p_red,sentiment_p_red,engagement_p_red
0,1970-01-01 00:00:00.000,0.0,recording_triad_10,0.5161921,0.5237081,0.40470138,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
1,1970-01-01 00:00:00.011,11.0,recording_triad_10,0.5161921,0.5237081,0.40470138,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
2,1970-01-01 00:00:00.022,22.0,recording_triad_10,0.6069348,0.5745569,0.53208774,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
3,1970-01-01 00:00:00.033,33.0,recording_triad_10,0.6069348,0.5745569,0.53208774,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
4,1970-01-01 00:00:00.044,44.0,recording_triad_10,0.6069348,0.5745569,0.53208774,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
5,1970-01-01 00:00:00.055,55.0,recording_triad_10,0.6069348,0.5745569,0.53208774,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
6,1970-01-01 00:00:00.066,66.0,recording_triad_10,0.5687011,0.5446195,0.50758994,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
7,1970-01-01 00:00:00.077,77.0,recording_triad_10,0.5687011,0.5446195,0.50758994,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
8,1970-01-01 00:00:00.088,88.0,recording_triad_10,0.5687011,0.5446195,0.50758994,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
9,1970-01-01 00:00:00.099,99.0,recording_triad_10,0.5687011,0.5446195,0.50758994,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
10,1970-01-01 00:00:00.110,110.0,recording_triad_10,0.5553073,0.5309376,0.48759648,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
11,1970-01-01 00:00:00.121,121.0,recording_triad_10,0.5553073,0.5309376,0.48759648,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
12,1970-01-01 00:00:00.132,132.0,recording_triad_10,0.5553073,0.5309376,0.48759648,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.11629107
