session,time_ms,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green,text_p_red,speaking_p_red,sentiment_p_red,engagement_p_red
recording_triad_05,0.0,0.559807,0.54540974,0.43666008,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_05,40.0,0.6287499,0.6063329,0.5026961,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_05,80.0,0.61446714,0.58377457,0.5418259,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_05,120.0,0.63368535,0.6076261,0.5069924,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_05,160.0,0.6285662,0.60414493,0.52122,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.03457767
recording_triad_05,200.0,0.6347965,0.6244271,0.5410309,0.00017202822,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,0.03457767
recording_triad_05,240.0,0.5680065,0.552614,0.4837713,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,,,False,-0.034985602,0.07758472
recording_triad_05,280.0,0.62742954,0.596196,0.5214409,0.00017202821999999997,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,320.0,0.6204226,0.5944806,0.5072918,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,360.0,0.6409704,0.60471827,0.5431049,0.00017202821999999997,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,400.0,0.6227964,0.5926604,0.53248274,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,440.0,0.61523026,0.5908376,0.52999866,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,480.0,0.6629226,0.64221925,0.5647122,0.00017202821999999997,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,520.0,0.5670472,0.5214768,0.5099522,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,560.0,0.6280438,0.60678345,0.5091821,0.00017202821999999997,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,600.0,0.60080785,0.5675347,0.51340985,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,640.0,0.6276879,0.59128,0.5288346,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,680.0,0.6155215,0.604476,0.49691442,0.00017202821999999997,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,720.0,0.6295916,0.5974227,0.5219688,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,760.0,0.5781107,0.558358,0.5110547,0.00017202821999999997,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,800.0,0.6012657,0.5680993,0.50324094,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,840.0,0.6389887,0.6120752,0.54319865,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,880.0,0.59641117,0.5833602,0.5476572,0.00017202821999999997,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,920.0,0.5999261,0.5856365,0.54018855,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,960.0,0.6301599,0.61074555,0.528003,0.00017202821999999997,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,1000.0,0.5742042,0.53970826,0.53042984,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,1040.0,0.55958325,0.50669473,0.54031706,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,1080.0,0.38571867,0.3787249,0.43333337,0.00017202821999999997,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,1120.0,0.42545635,0.39915255,0.43033493,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,1160.0,0.56262577,0.5219389,0.5101055,0.00017202821999999997,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,1200.0,0.5667124,0.54446936,0.46719077,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,1240.0,0.5936017,0.5687544,0.47723776,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,1280.0,0.5971314,0.5642102,0.50082356,0.00017202821999999997,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,1320.0,0.5758344,0.56001836,0.5315892,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,1360.0,0.6508035,0.6498267,0.54659694,0.00017202821999999997,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,1400.0,0.4254489,0.4148211,0.46503592,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,1440.0,0.3541932,0.34315398,0.4264408,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,1480.0,0.42585436,0.419124,0.4719833,0.00017202821999999997,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
recording_triad_05,1520.0,0.53633314,0.4973224,0.49212313,0.00017202822,,False,-0.034985602,0.021675555,,False,-0.034985602,0.017374849,,False,-0.034985602,0.07758472
