from,to,name,conf
181360,185440," Also ich weiß nicht, ob ich es überhaupt entsetzen würde.",0.7969559
186240,190360,"Weil ich meine, ich studiere Sonderpädagogik mit geistiger Entwicklung.",0.7525279
191000,196320,"Und es ist echt schwierig, allein schon den Kindern irgendwas am Tablet zu zeigen manchmal.",0.7367813
196800,200560,"Ich weiß nicht, ob ich... Also mit VR ist es, glaube ich, echt schwierig.",0.7157058
200640,203080,Also nur bei Einzelnen möglich überhaupt.,0.86784464
250280,252320,Und die Kinder da bei dir auch?,0.51625127
254320,257280,Hast du auch Kinder mit Autismus-Spektrum-Störungen bei dir?,0.62645096
257360,259280,Also dann an deiner Schule?,0.6934315
259760,260320,Echt?,0.718
260360,262680,Weil es ist eigentlich G auch voll.,0.60017234
262840,263720,Okay.,0.658
276240,282120," Also ich meine, wenn ich da jetzt ein Kind mit einer komplexen Behinderung habe, da wird es schwierig, überhaupt was ",0.70418125
282920,284240,digital zu machen.,1.0
289840,290200," Ja, und",1.0
314360,315360,"Ja, voll.",0.6110483
315360,316320,Ich auch.,0.2697332
352840,357040,"Ich finde es halt krass, dass man sieht, wo sich der andere auch hinbewegt gerade.",0.72633237
381600,383760,"Ja, das auch.",0.6456159
385880,390640," Ich denke auch in Geografie ist es ganz cool, wenn du da so Berge dir von oben anschauen kannst oder selber hochblättern.",0.503221
397920,398480,ah okay,1.0
427760,431360, Ist nicht so für unsere Fächer oder muss halt auch irgendwie passen.,0.51831794
437720,438240,jaa,1.0
445120,453320,"Das Ding ist, wenn ich das halt bei meiner Schule dann oder so machen würde, dann würde ja da auch was kaputt gehen und ich meine, so eine VR-Brille ist ja nicht günstig.",0.7297183
454000,457240,"Wenn die die dann ausziehen und rumwerfen, das ist halt schwierig.",0.68375623
457440,459800,"Man weiß ja nicht, wie die da drauf...",0.0
461920,464840,"Da ist man ja schon froh, wenn sie sich ein Buch in Ruhe anschauen können manchmal.",0.6757654
