from,to,name,conf
24520,26960," Hey, ich bin noch ein bisschen am Kalibrieren.",0.35156208
30960,32200,"Oh ja, ich glaube, ich bin weit weg.",0.40234903
33080,33520,Passt so?,0.17288436
41040,41880,Seid ihr alle ready?,0.30492777
42880,44440,Deine Arme hängen noch so in der Luft.,0.5574371
45560,46360,"Ah, jetzt.",0.60409933
46440,46840,sehr cool.,1.0
52520,54640,ja genau an dein handgelenk schauen und dann so drauf drücken.,1.0
55840,57520,Das Handgelenk so zu dir drehen.,0.71266466
59400,59960, achso.,1.0
63960,64680,Perfekt. ,0.795
65000,65720,Perfekt. ,0.795
66160,70360,Also ich habe mich bei diesem Lehrplan Plus jetzt mal ein bisschen erkundigt über meine zwei Fächer.,0.80103976
70560,72920,Und ich studiere ja Deutsch und  Geschichte.,0.58960867
73480,77200,"Und ich muss sagen, ich war ein bisschen überrascht, dass...",0.6215292
77680,80480," dass Medienbildung, vor allem digitale Medienbildung, ",0.85898846
80760,81280, ehm,1.0
81760,84560, in meinen Fächern doch sehr plump auf ,1.0
85240,88720,"Flugblätter, Wahlplakate und Zeitungen beschränkt sind.",1.0
89240,92320,"Und da denke ich mir, das ist ja mal mehr als überholt.",0.8445188
92440,96520,"Ich meine, klar, Geschichte, man kommt nicht drum rum, irgendwie Altmedien auch zu ",0.86570853
97080,97760,beobachten.,1.0
98720,103440, Aber gerade bei Zeitungen kann man ja wirklich gut auf Online-Varianten umschwenken und da die Texte lesen.,0.8870937
103800,106680,"Und dementsprechend würde ich eigentlich schon sagen, dass man da ein bisschen ",0.5555994
107120,112320,"mehr Medien, mehr moderne digitale Medien irgendwie eingliedern sollte in den Unterrichtsalltag.",1.0
143640,143760, mh,1.0
211960,212080,ja,1.0
219560,221960," Ja, ich glaube auch die Mediendidaktik findet eher ",0.7070778
222680,224760,eher ihren Platz in der ,1.0
225200,228760,"weiterführenden Schule, wo die Schüler dann auch ein bisschen älter sind.",1.0
229200,233040,"Man kann natürlich auch überlegen, ob es in Grundschulen überhaupt so relevant ist, weil",0.8259309
233720,240960," So Social Media werden ja hoffentlich noch nicht viele Grundschule irgendwie besitzen, dass man da warnen oder sensibilisieren müsste.",0.8413329
241120,242880,"Also ich glaube,",0.7949353
243280,244120, wahrscheinlich ist es ,1.0
244600,247520,für uns zwei relevanter als jetzt für dich Nina.,1.0
248160,250960,So von reinen Schulformen mäßig her.,0.86009246
251080,254000,"Aber an sich schadet es ja nie, wenn man vertraut ist als Mensch mit Medien ",0.6905074
254360,254800,aller Art.,1.0
427680,428240,"Ja, doch.",0.7408482
429560,431920,"Ich glaube, wir sind dazu in ganz guter Lust gekommen.",0.70837003
435000,436080,Es ist 23.,0.5847769
436480,436720, mhh,1.0
444200,445480," Ja, genau.",0.63886464
446720,449320,"Ich überlege gerade ein bisschen, was könnte man denn noch so ",0.62563306
450240,451600,großartiger letztendlich... ,1.0
452200,452440,naja,1.0
453160,455080,"Das wäre alles, was mir dazu einfallen würde.",1.0
463160,463520,Ja.,0.376
466840,469560,"Findet ihr das hier sinnig, was wir jetzt gerade machen im Unterricht?",0.60881025
470200,478160,"Weil ich habe mir das so ein paar Mal überlegt, so an sich, klar, der Uni ist mega cool, weil man da auch auf diese Selbstständigkeit von den ",0.7100672
478840,480800,Lernenden irgendwie vertrauen kann.,1.0
481400,489320,"Aber so an der Schule, da bräuchte man ja mindestens eine Doppelstunde, bis die Schüler überhaupt diese ganzen VR-Brillen auf dem Kopf haben, so gefühlt.",0.7058813
490920,492240,"Aber an sich, also weil...",0.609751
493240,497440," Das Medium ist ja super interessant und das, was wir jetzt machen, das ist nicht wirklich kompliziert.",0.8289424
498480,499520,Aber es ist halt schon ,0.46947128
500400,502280,vielleicht ein bisschen zu groß für die Schule.,1.0
517720,518120,ja,1.0
580360,584360," Aber das ist ja dann eigentlich sehr schade, wenn man so virtuell ",0.0
585120,600840," oder dieses Medium-Spektrum, was man bisher hat mit irgendwelchen abgedrückten Texten oder meinetwegen das höchste der Gefühle irgendwelche Online-Texte, nicht wirklich überschreiten kann, weil es einfach den Lernenden, Heranwachsenden irgendwie nicht zuzutrauen ist.",1.0
602600,603320, Das ist eigentlich schon blöd.,0.34540075
608520,608640,ja,1.0
663840,664400,"Ja, das stimmt.",0.36233595
684960,687000," Irgendwie sind die Hände halt weird, oder?",0.70659953
687000,687440,Also...,0.68461376
688240,691240,Meine Hände sind immer irgendwo... Ich krieg immer wieder so eine Hand von jemanden.,0.41319162
691640,692440,"ja, Überall.",0.842
699640,700240,Komisch.,0.679
700760,701760,"Komisch, komisch.",0.7573513
702160,702560,Naja.,0.704
709320,710000,Ich kann auch gar nicht deuten.,0.3018166
720920,723400," Ah, jetzt habe ich den Leinwand-Laser-Pointer.",0.7947654
729360,731200,Früher oder später endet man immer an der Leinwand.,0.77339596
739440,739760,Witzig.,0.504
778520,779640," Okay, meine rechte Hand ist weg.",0.6811073
783400,784400,"Ja, sie fliegt rum.",0.7970082
790160,790480,"Ah, jetzt.",0.593579
806280,806560, Oh mein Gott.,0.55071044
808040,808440,Witzig.,0.726
817760,819880,"Ich glaube, wir sind auf nen ganz guten Schluss gekommen.",0.0
824000,825760,"Ja, die fliegen immer mal wieder irgendwo rum.",0.5984258
825760,826680,Ich weiß auch nicht.,0.6776545
832800,834160,Jetzt habe ich keinen Laserpointer mehr.,0.33253738
