,task_eng,seconds,seconds_interaction
652,0.202735202,7.2444444444444445,0.0
653,0.202735202,7.2555555555555555,0.011111111111111112
654,0.202735202,7.266666666666667,0.022222222222222223
655,0.202735202,7.277777777777778,0.03333333333333333
656,0.202735202,7.288888888888889,0.044444444444444446
657,0.202735202,7.300000000000001,0.05555555555555556
658,0.202735202,7.311111111111112,0.06666666666666667
659,0.202735202,7.322222222222223,0.07777777777777778
660,0.202735202,7.333333333333334,0.08888888888888889
661,0.202735202,7.344444444444445,0.1
662,0.202735202,7.355555555555556,0.11111111111111112
663,0.202735202,7.366666666666667,0.12222222222222223
664,0.202735202,7.377777777777778,0.13333333333333333
665,0.202735202,7.388888888888889,0.14444444444444446
666,0.202735202,7.4,0.15555555555555556
667,0.202735202,7.411111111111111,0.16666666666666669
668,0.202735202,7.4222222222222225,0.17777777777777778
669,0.202735202,7.433333333333334,0.18888888888888888
670,0.202735202,7.444444444444445,0.2
671,0.202735202,7.455555555555556,0.2111111111111111
672,0.202735202,7.466666666666667,0.22222222222222224
673,0.202735202,7.477777777777778,0.23333333333333334
674,0.202735202,7.488888888888889,0.24444444444444446
675,0.202735202,7.5,0.2555555555555556
676,0.202735202,7.511111111111111,0.26666666666666666
677,0.202735202,7.522222222222222,0.2777777777777778
678,0.202735202,7.533333333333333,0.2888888888888889
679,0.202735202,7.544444444444445,0.3
680,0.202735202,7.555555555555556,0.3111111111111111
681,0.202735202,7.566666666666667,0.32222222222222224
682,0.202735202,7.577777777777778,0.33333333333333337
683,0.202735202,7.5888888888888895,0.34444444444444444
684,0.202735202,7.6000000000000005,0.35555555555555557
685,0.202735202,7.611111111111112,0.3666666666666667
686,0.202735202,7.622222222222223,0.37777777777777777
687,0.202735202,7.633333333333334,0.3888888888888889
688,0.202735202,7.644444444444445,0.4
689,0.202735202,7.655555555555556,0.41111111111111115
690,0.202735202,7.666666666666667,0.4222222222222222
691,0.202735202,7.677777777777778,0.43333333333333335
692,0.202735202,7.688888888888889,0.4444444444444445
693,0.202735202,7.7,0.45555555555555555
694,0.202735202,7.711111111111111,0.4666666666666667
695,0.202735202,7.722222222222222,0.4777777777777778
696,0.202735202,7.733333333333333,0.48888888888888893
697,0.202735202,7.7444444444444445,0.5
698,0.202735202,7.7555555555555555,0.5111111111111112
699,0.202735202,7.766666666666667,0.5222222222222223
700,0.202735202,7.777777777777778,0.5333333333333333
701,0.202735202,7.788888888888889,0.5444444444444445
702,0.202735202,7.800000000000001,0.5555555555555556
703,0.202735202,7.811111111111112,0.5666666666666667
704,0.202735202,7.822222222222223,0.5777777777777778
705,0.202735202,7.833333333333334,0.5888888888888889
706,0.202735202,7.844444444444445,0.6
707,0.202735202,7.855555555555556,0.6111111111111112
708,0.202735202,7.866666666666667,0.6222222222222222
709,0.202735202,7.877777777777778,0.6333333333333333
710,0.202735202,7.888888888888889,0.6444444444444445
711,0.202735202,7.9,0.6555555555555556
712,0.202735202,7.911111111111111,0.6666666666666667
713,0.202735202,7.9222222222222225,0.6777777777777778
714,0.202735202,7.933333333333334,0.6888888888888889
715,0.202735202,7.944444444444445,0.7000000000000001
716,0.202735202,7.955555555555556,0.7111111111111111
717,0.202735202,7.966666666666667,0.7222222222222222
718,0.202735202,7.977777777777778,0.7333333333333334
719,0.202735202,7.988888888888889,0.7444444444444445
720,0.202735202,8.0,0.7555555555555555
721,0.202735202,8.011111111111111,0.7666666666666667
722,0.202735202,8.022222222222222,0.7777777777777778
723,0.202735202,8.033333333333333,0.788888888888889
724,0.202735202,8.044444444444444,0.8
725,0.202735202,8.055555555555555,0.8111111111111111
726,0.202735202,8.066666666666666,0.8222222222222223
727,0.202735202,8.077777777777778,0.8333333333333334
728,0.202735202,8.088888888888889,0.8444444444444444
729,0.202735202,8.1,0.8555555555555556
730,0.202735202,8.11111111111111,0.8666666666666667
731,0.202735202,8.122222222222222,0.8777777777777778
732,0.202735202,8.133333333333333,0.888888888888889
733,0.202735202,8.144444444444444,0.9
