score,conf
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
0.2969207,1.0
