score,conf
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
0.50765526,1.0
