,task_eng,seconds
0,0.0,0.0
1,0.0,0.016666666666666666
2,0.0,0.03333333333333333
3,0.0,0.05
4,0.0,0.06666666666666667
5,0.0,0.08333333333333333
6,0.0,0.1
7,0.0,0.11666666666666667
8,0.0,0.13333333333333333
9,0.0,0.15
10,0.0,0.16666666666666666
11,0.0,0.18333333333333332
12,0.0086874,0.2
13,0.0086874,0.21666666666666667
14,0.0086874,0.23333333333333334
15,0.0086874,0.25
16,0.0086874,0.26666666666666666
17,0.0086874,0.2833333333333333
18,0.0086874,0.3
19,0.0086874,0.31666666666666665
20,0.0086874,0.3333333333333333
21,0.0086874,0.35
22,0.0086874,0.36666666666666664
23,0.0086874,0.3833333333333333
24,0.0086874,0.4
25,0.0086874,0.4166666666666667
26,0.0086874,0.43333333333333335
27,0.0086874,0.45
28,0.0086874,0.4666666666666667
29,0.0086874,0.48333333333333334
30,0.0086874,0.5
31,0.0086874,0.5166666666666666
32,0.0086874,0.5333333333333333
33,0.0086874,0.55
34,0.0086874,0.5666666666666667
35,0.0086874,0.5833333333333334
36,0.0086874,0.6
37,0.0086874,0.6166666666666667
38,0.0086874,0.6333333333333333
39,0.0086874,0.65
40,0.0086874,0.6666666666666666
41,0.0086874,0.6833333333333333
42,0.0086874,0.7
43,0.0086874,0.7166666666666667
44,0.0086874,0.7333333333333333
45,0.0086874,0.75
46,0.0086874,0.7666666666666666
47,0.0086874,0.7833333333333333
48,0.0086874,0.8
49,0.0086874,0.8166666666666667
50,0.0086874,0.8333333333333334
51,0.0086874,0.85
52,0.0086874,0.8666666666666667
53,0.0086874,0.8833333333333333
54,0.0086874,0.9
55,0.0086874,0.9166666666666666
56,0.0086874,0.9333333333333333
57,0.0086874,0.95
58,0.0086874,0.9666666666666667
59,0.0086874,0.9833333333333333
60,0.0086874,1.0
61,0.0086874,1.0166666666666666
62,0.0086874,1.0333333333333332
63,0.0086874,1.05
64,0.0086874,1.0666666666666667
65,0.0086874,1.0833333333333333
66,0.0086874,1.1
67,0.0086874,1.1166666666666667
68,0.0086874,1.1333333333333333
69,0.0086874,1.15
70,0.0086874,1.1666666666666667
71,0.0086874,1.1833333333333333
72,0.0086874,1.2
73,0.0086874,1.2166666666666666
74,0.0086874,1.2333333333333334
75,0.0086874,1.25
76,0.0086874,1.2666666666666666
77,0.0086874,1.2833333333333332
78,0.0086874,1.3
79,0.0086874,1.3166666666666667
80,0.0086874,1.3333333333333333
81,0.0086874,1.35
82,0.0086874,1.3666666666666667
83,0.0086874,1.3833333333333333
84,0.0086874,1.4
85,0.0086874,1.4166666666666667
86,0.0086874,1.4333333333333333
87,0.0086874,1.45
88,0.0086874,1.4666666666666666
89,0.0086874,1.4833333333333334
90,0.0086874,1.5
91,0.0086874,1.5166666666666666
92,0.0086874,1.5333333333333332
93,0.0086874,1.55
94,0.0086874,1.5666666666666667
95,0.0086874,1.5833333333333333
96,0.0086874,1.6
97,0.0086874,1.6166666666666667
98,0.0086874,1.6333333333333333
99,0.0086874,1.65
100,0.0086874,1.6666666666666667
101,0.0086874,1.6833333333333333
102,0.0086874,1.7
103,0.0086874,1.7166666666666666
104,0.0086874,1.7333333333333334
105,0.0086874,1.75
106,0.0086874,1.7666666666666666
107,0.0086874,1.7833333333333332
108,0.0086874,1.8
109,0.0086874,1.8166666666666667
110,0.0086874,1.8333333333333333
111,0.0086874,1.8499999999999999
112,0.0086874,1.8666666666666667
113,0.0086874,1.8833333333333333
114,0.0086874,1.9
115,0.0086874,1.9166666666666667
116,0.0086874,1.9333333333333333
117,0.0086874,1.95
118,0.0086874,1.9666666666666666
119,0.0086874,1.9833333333333334
120,0.0086874,2.0
121,0.0086874,2.0166666666666666
122,0.0086874,2.033333333333333
123,0.0086874,2.05
124,0.0086874,2.0666666666666664
125,0.0086874,2.0833333333333335
126,0.0086874,2.1
127,0.0086874,2.1166666666666667
128,0.0086874,2.1333333333333333
129,0.0086874,2.15
130,0.0086874,2.1666666666666665
131,0.0086874,2.183333333333333
132,0.0086874,2.2
133,0.0086874,2.216666666666667
134,0.0086874,2.2333333333333334
135,0.0086874,2.25
136,0.0086874,2.2666666666666666
137,0.0086874,2.283333333333333
138,0.0086874,2.3
139,0.0086874,2.3166666666666664
140,0.0086874,2.3333333333333335
141,0.0086874,2.35
142,0.0086874,2.3666666666666667
143,0.0086874,2.3833333333333333
144,0.0086874,2.4
145,0.0086874,2.4166666666666665
146,0.0086874,2.433333333333333
147,0.0086874,2.45
148,0.0086874,2.466666666666667
149,0.0086874,2.4833333333333334
150,0.0086874,2.5
151,0.0086874,2.5166666666666666
152,0.0086874,2.533333333333333
153,0.0086874,2.55
154,0.0086874,2.5666666666666664
155,0.0086874,2.5833333333333335
156,0.0086874,2.6
157,0.0086874,2.6166666666666667
158,0.0086874,2.6333333333333333
159,0.0086874,2.65
160,0.0086874,2.6666666666666665
161,0.0086874,2.683333333333333
162,0.0086874,2.7
163,0.0086874,2.716666666666667
164,0.0086874,2.7333333333333334
165,0.0086874,2.75
166,0.0086874,2.7666666666666666
167,0.0086874,2.783333333333333
168,0.0086874,2.8
169,0.0086874,2.8166666666666664
170,0.0086874,2.8333333333333335
171,0.0086874,2.85
172,0.0086874,2.8666666666666667
173,0.0086874,2.8833333333333333
174,0.0086874,2.9
175,0.0086874,2.9166666666666665
176,0.0086874,2.933333333333333
177,0.0086874,2.95
178,0.0086874,2.966666666666667
179,0.0086874,2.9833333333333334
180,0.0086874,3.0
181,0.0086874,3.0166666666666666
182,0.0086874,3.033333333333333
183,0.0086874,3.05
184,0.0086874,3.0666666666666664
185,0.0086874,3.0833333333333335
186,0.0086874,3.1
187,0.0086874,3.1166666666666667
188,0.0086874,3.1333333333333333
189,0.0086874,3.15
190,0.0086874,3.1666666666666665
191,0.0086874,3.183333333333333
192,0.0086874,3.2
193,0.0086874,3.216666666666667
194,0.0086874,3.2333333333333334
195,0.0086874,3.25
196,0.0086874,3.2666666666666666
197,0.0086874,3.283333333333333
198,0.0086874,3.3
199,0.0086874,3.3166666666666664
200,0.0086874,3.3333333333333335
201,0.0086874,3.35
202,0.0086874,3.3666666666666667
203,0.0086874,3.3833333333333333
204,0.0086874,3.4
205,0.0086874,3.4166666666666665
206,0.0086874,3.433333333333333
207,0.0086874,3.4499999999999997
208,0.0086874,3.466666666666667
209,0.0086874,3.4833333333333334
210,0.0086874,3.5
211,0.0086874,3.5166666666666666
212,0.0086874,3.533333333333333
213,0.0086874,3.55
214,0.0086874,3.5666666666666664
215,0.0086874,3.5833333333333335
216,0.0086874,3.6
217,0.0086874,3.6166666666666667
218,0.0086874,3.6333333333333333
219,0.0086874,3.65
220,0.0086874,3.6666666666666665
221,0.0086874,3.683333333333333
222,0.0086874,3.6999999999999997
223,0.0086874,3.716666666666667
224,0.0086874,3.7333333333333334
225,0.0086874,3.75
226,0.0086874,3.7666666666666666
227,0.0086874,3.783333333333333
228,0.0086874,3.8
229,0.0086874,3.8166666666666664
230,0.0086874,3.8333333333333335
231,0.0086874,3.85
232,0.0086874,3.8666666666666667
233,0.0086874,3.8833333333333333
234,0.0086874,3.9
235,0.0086874,3.9166666666666665
236,0.0086874,3.933333333333333
237,0.0086874,3.9499999999999997
238,0.0086874,3.966666666666667
239,0.0086874,3.9833333333333334
240,0.0086874,4.0
241,0.0086874,4.016666666666667
242,0.0086874,4.033333333333333
243,0.0086874,4.05
244,0.0086874,4.066666666666666
245,0.0086874,4.083333333333333
246,0.0086874,4.1
247,0.0086874,4.116666666666666
248,0.0086874,4.133333333333333
249,0.0086874,4.15
250,0.0086874,4.166666666666667
251,0.0086874,4.183333333333334
252,0.0086874,4.2
253,0.0086874,4.216666666666667
254,0.0086874,4.233333333333333
255,0.0086874,4.25
256,0.0086874,4.266666666666667
257,0.0086874,4.283333333333333
258,0.0086874,4.3
259,0.0086874,4.316666666666666
260,0.0086874,4.333333333333333
261,0.0086874,4.35
262,0.0086874,4.366666666666666
263,0.0086874,4.383333333333333
264,0.0086874,4.4
265,0.0086874,4.416666666666667
266,0.0086874,4.433333333333334
267,0.0086874,4.45
268,0.0086874,4.466666666666667
269,0.0086874,4.483333333333333
270,0.0086874,4.5
271,0.0086874,4.516666666666667
272,0.0086874,4.533333333333333
273,0.0086874,4.55
274,0.0086874,4.566666666666666
275,0.0086874,4.583333333333333
276,0.0086874,4.6
277,0.0086874,4.616666666666666
278,0.0086874,4.633333333333333
279,0.0086874,4.65
280,0.0086874,4.666666666666667
281,0.0086874,4.683333333333334
282,0.0086874,4.7
283,0.0086874,4.716666666666667
284,0.0086874,4.733333333333333
285,0.0086874,4.75
286,0.0086874,4.766666666666667
287,0.0086874,4.783333333333333
288,0.0086874,4.8
