from,to,name,conf
42640,43160,Also,1.0
43440,47760," ich glaube, wir müssen ein bisschen lauter reden, weil sie zu mir sitzen, weil sonst verstehe ich euch nicht so gut.",0.5010591
69240,69680,okay,1.0
109440,109560,okay,1.0
117840,127920," Also ich habe ja Grundschule und da stand drinnen, dass halt irgendwie sowas mit Medienbildung, dass das da gemacht wird und so.",0.77866536
128000,131960,"Aber jetzt nichts Konkretes, was genau dann da stattfinden soll.",0.8572841
132080,135840,"Das stand da nicht drin, sondern nur so in einem, ein, zwei Sätzen, dass es das halt",0.7583321
136640,139240, als Leitbild quasi dort gibt.,0.9199484
139280,143960,Ich habe auch ein Praktikum in der Grundschule gemacht vor ein paar Monaten.,0.41142848
144520,150040,Und da war ich in der ersten Klasse und die haben dann auch immer wieder mit Tablets gearbeitet und so.,0.8023187
150160,153640,Also die hatten das da schon so drin dabei.,0.84202784
153800,158240,"Aber ich weiß nicht, ob ich das in der ersten Klasse so gut finde, wenn man da schon so sehr auf...",0.83462375
158760,168680," Medien so fokussiert wird, weil da wird man schon voll so reingedrängt und eigentlich ist man ja noch so ein kleines Kind und ich finde, da ist mehr so diese normale Welt wichtiger.",0.685446
168840,177000,"Aber natürlich wird man halt von zu Hause aus, kommt man schon immer in Berührung mit sowas, deswegen ist es auch wichtig, wenn man in der Schule das dann lernt, wie gehe ich damit um, aber",0.665543
177840,187440," Ja, ich weiß nicht, ob ich das eher so in der vierten Klasse gut finde, wenn es dann halt so an Social Media und so geht, dass man halt da dann vor allem so Medienprävention macht.",0.7982185
188360,190480,Aber ja.,0.603349
196760,197200,eben,1.0
210400,211520,"Ja, finde ich nämlich auch.",0.86204034
211680,222640,"Und deswegen ist das gerade, finde ich, so ein schwieriger Ding, ob man das in der Grundschule schon so früh anfangen sollte oder ob man das eher ein bisschen später machen kann.",0.77140987
228840,228960,mh,1.0
230680,231080,ja,1.0
243840,257680," Ja, ich finde halt so vierte Klasse und dann fünfte, da ist es wichtig, dass man damit anfängt, weil da bekommt man ja auch immer so sein Handy, damit man dann schon so eine Prävention hat und weiß, worauf kommt es an, worauf muss ich achten.",0.7824111
258600,270440,"Aber es ist halt schwierig, dass so bei uns in unserem Alter hat man es halt so in der sechsten, siebten sein Handy bekommen, aber heutzutage kriegen die ja schon im Kindergarten, also werden die ja vor das Tablet gesetzt und wissen ja schon gar nicht damit umzugehen.",0.6278573
270480,272920,"Deswegen, ja, keine Ahnung, ob...",0.80740476
273680,282000," ob vierte Klasse dann fast zu spät ist, aber ich finde, also für mich persönlich würde ich sagen, vierte reicht, weil die sind ja noch Kinder, die brauchen nur nicht so Handys, ",0.7731796
283200,283720, aber naja.,1.0
293040,293360,mhh,1.0
297120,297440,ja,1.0
310880,311400,ja,1.0
346800,349960," Ja, weil ich hatte das in der Schule zum Beispiel nicht.",0.674853
350080,353440,Also wir haben nie über Medien also irgendwie was gemacht.,0.7674959
354000,357240,Man musste sich das quasi alles immer komplett selber beibringen.,0.8203517
357400,359440,"Und ich finde, da hat schon was gefehlt.",0.80029434
360120,369640,"Also ich meine, ich habe es auch so relativ gut hinbekommen, aber manche hatten da bestimmt auch viele Probleme oder sind den Gefahren da, also denen waren die Gefahren da gar nicht so bewusst.",0.802713
369880,373080,"Und ja, ich finde, da hat schon was gefehlt bei mir.",0.6913522
373360,376440,"Also in der Realschule oder im Gymmi, da war bei mir noch gar nichts.",0.72353756
437120,437520, ja,1.0
