from,to,name,conf
25280,26720, Ich habe eine Frage.,0.60899365
26800,30680,"Mein linker Arm, der springt die ganze Zeit durch irgendwelche Menschen.",0.81600803
33760,34920,Das ist nur leicht irritierend.,0.29851514
37160,37800,okay,1.0
41320,42560," Ja, wie seht ihr das so?",0.43705645
48000,48880,Okay.,0.791
52640,53080,mhh,1.0
77160,82200," Also bei mir stand, glaube ich, nur irgendwie digital handeln als so eine Medienkompetenz drin.",0.7740604
82400,86040,"Also es wurde zweimal genannt, aber es war immer so ein richtig kurzer Paragraf nur.",0.8134038
86920,99800,"Ehm und halt mehr oder weniger, dass es halt gelehrt werden soll, dass man so eine allgemeine Medienkompetenz erhält.",0.8409882
100480,103920," Finde ich jetzt nicht so unbedingt, dass es bis jetzt so gemacht wird.",0.8806576
104040,109360,"Aber deswegen, wenn man sozusagen das Ziel hat, sollte es auf jeden Fall mehr gemacht werden.",0.7941292
109400,116720,"Aber ich weiß jetzt nicht, ob ich es so notwendig finde, dass es generell mehr in so einem VR-Brillenbereich momentan gemacht wird.",0.64679664
190720,198040,"Wenn man halt in der ersten Klasse gleich damit anfängt, dann fangen halt vielleicht auch Kinder früher damit an, mit Medien umzugehen sozusagen.",0.7052302
199040,201680,"Das ist halt. Ich glaube, das ist halt so die Schwierigkeit.",0.46587977
201760,210320,"also zum einen will man ja, dass die Kinder aufgeklärt werden, aber zum anderen will man natürlich nicht, dass sie zu früh zu viel mit Medien in Berührung kommen.",0.80171853
259040,259280,ja,1.0
284080,302560,"Ja, ich glaube, ich fände es auch sinnvoller, wenn vielleicht, Junge, erstmal so eine Art Workshop oder so gemacht wird, wo halt so aufgeklärt wird, dass gleich damit gearbeitet wird vielleicht, dass erstmal so drauf aufmerksam gemacht wird, das sind die Möglichkeiten, das sind aber auch die Gefahren,",0.74036443
303800,310880, und man dann sozusagen so ein aufgeklärtes Nutzen danach anfangen kann.,0.7455453
378320,384400," Wir hatten, glaube ich, in der 6. oder 7. Klasse mal so einen Workshop zu, ich glaube, Mobbing war das Thema.",0.73525983
384520,385440,"Und so ähm,",0.916345
386640,387920, so wie man sich selbst wahrnimmt und so.,1.0
388040,390520,Und da ging es dann auch um Cyberbullying.,0.6484636
390600,395920,"Und das fand ich halt richtig gut, dass die das dann so von Anfang an gleich mal reingebracht haben.",0.75587076
395960,399280,"Und wir hatten da aber auch zwei Lehrer, die sich halt richtig gut damit auskannten.",0.8528405
399360,404000,Und da auch so eine Intensivierung und so generell zu...,0.8054471
404520,410720," ja, Internetkompetenz und so gemacht haben und halt da einfach so die Gefahren ein bisschen aufgezeigt haben und das fand ich halt echt gut.",0.7862264
411240,421080,"Wir haben da, glaube ich, damals auch so einen Film halt dazu angeguckt, wo man halt dann gesehen hat, wie oder halt so generell ein Beispiel, wo es halt ziemlich krass war.",0.7452071
422560,436440," Wo man halt einfach gesehen hat, wohin das jetzt einen auch treiben kann, auch wenn das jetzt halt nur so Mobbing im Internet mäßig war, aber dass man halt so ein bisschen Gefühl dafür kriegt, dass nur weil es im Internet ist und nicht face to face, dass es nicht weniger schlimm ist.",0.75072813
451360,454720,"Ja, es tut mir echt leid, ich will meine Hand nicht in den Bauch schenken.",0.3370083
458000,458920,wo ist die andere eigentlich?,0.39435008
459840,460680,Nur die rechte ist da.,0.6592237
467880,469040,"Ah, jetzt ist sie wieder da.",0.39308652
469760,471280,"Jetzt ist sie im Boden, okay.",0.52418303
483320,485080,so langsames Ranführen.,1.0
504240,508040,"Ja, ich glaube halt, dass viele halt einfach schon sehr, sehr früh damit in Berührung kommen.",0.7987465
508120,510200,Deswegen ist es vielleicht irgendwann schon sinnvoll.,0.8096281
510240,516919,"Aber ich finde es gerade, also man muss ja nicht übertreiben, man kann es ja ein bisschen langsamer angehen.",0.6389338
525120,525680,ja,1.0
554760,555040,ja,1.0
557880,561120," dass man, keine Ahnung, vielleicht mal so ein Infovideo oder so rumschickt.",0.5733038
561200,562880,"Weil ich glaube, wenn man jetzt irgendwie so einen ",0.8047809
563760,566880,"Brief oder so macht, das liest sich dann doch nicht jeder genau durch.",1.0
567760,568560,vielleicht das dann eher.,1.0
573880,575520, Ich habe gerade leider gar nichts verstanden. Was?,0.41917962
611280,632240," Man kann ja vielleicht auch so eine Art Infoveranstaltung anbieten, also dass man halt irgendwie so eine Art Präventionsvideo zum Beispiel halt generell rumschickt an alle und dann halt für die, die halt dann sagen, ja, das ist mir nicht so ganz geheuer, da würde ich gern so ein bisschen mehr Bescheid wissen, was ich machen kann, dass man denen dann halt auch hilft.",0.7851151
651360,651640,ja,1.0
671920,672400,Ja.,0.207
687480,688600," Ja, ich bin cool.",0.50220764
692880,694840,"Ja, aber ich sehe es auch so leicht verschwommen.",0.69240505
694920,696160,Das war letztes Mal auch schon so.,0.4281101
701000,702400,Ich kriege da einfach immer richtig Kopfschmerzen.,0.0
718760,720880,"Ja, weil die reden auch die ganze Zeit.",0.4621126
720880,724080,Also die Münder bewegen sich halt auch einfach so random.,0.75396043
730760,731480,ja,1.0
749320,750560,Können wir eigentlich wieder was schreiben?,0.56196827
750680,751600,Nee.,0.58
755280,756280,Jetzt haben wir halbe Heime gemacht.,0.67944455
756360,758960,Ich habe einen Arm von dir und du einen von mir.,0.5080857
761960,763280,Aber der ist irgendwie neben mir.,0.6749024
763400,764960,"Ah, jetzt hab ich's gesehen.",0.43325025
782520,783600," Okay, noch irgendwas?",0.5318866
