from,to,name,conf
52520,54080,Ich glaube nur Diskussion.,0.7783946
90720,93400," Es ist ein gutes Training, man kann es halt oft wiederholen.",0.43059558
115080,119400,"Ich überlege gerade, wie ich das in meinem Unterricht einbauen würde.",0.45803082
123440,125720," schwierig, gerade im Moment.",0.85091615
132160,143280,"Zweites Lehrjahr, Versicherungskaufleute und wir machen jetzt gerade so Gesellschaftsformen, also Personengesellschaft, Kapitalgesellschaft.",0.8342692
144760,151440," Ja, man könnte sich das so vielleicht vorstellen, dass man dann quasi virtuell in irgendwelche Firmen reingeht, quasi.",0.76189977
151880,154520,"Man schaut in so, weiß ich nicht.",0.43760538
165600,170120,"Ja, genau, man könnte halt Versicherungsfälle tatsächlich ganz realistisch darstellen.",0.627579
170960,174360,"Also die halt zu prüfen wäre, weil letzten Endes,",0.6893835
175440,183600," Ja, das wäre jetzt so Schadens... Schadens... Schadens... Schadensfälle?",0.5684364
185920,187160,"Ja, genau.",0.7499573
187240,188480,Schadensbearbeitung.,0.893
191480,192720,"Das stimmt, ja.",0.66154003
192840,195160,Das macht ja der Gutachten.,0.3470241
195560,201040,"Naja, das nicht, die entscheiden größtenteils über...",0.6392846
201080,205080, Über Auszahlungen von eingereichten Rechnungen.,0.8111933
205120,209160,"Das machen die viel Schadens... Ja doch, die machen schon Schadensbearbeitung.",0.6447008
209200,214800,"Die haben da ihre... Was machst du eigentlich die ganze Zeit, Erik?",0.65224177
215920,217440,Das ist ein bisschen ablenkend.,0.44544187
223760,224520,"Ja, die also,",0.23926136
225280,239480," Ich denke mal, im Sinne von, dass man sich halt einfach so einen Schaden halt irgendwie mal wirklich bildlich vorstellen kann und das dann später auf die Realität reproduzieren kann, wäre das vielleicht in so einer virtuellen Umgebung vielleicht doch ganz gut.",0.766936
239960,242680,Wenn man halt einfach mal so einen Hergang oder so,0.6054861
249560,249680,genau ja,1.0
276560,276840,Ja.,0.131
279840,289840," Genau, wobei sowas halt eher in den großen Versicherungen selbst dann halt, weiß ich nicht, bei der Bayerischen Versicherungskammer oder so passieren, aber genau sowas jetzt beispielsweise.",0.5823604
290000,297040,"ja Und das andere, was du eben meintest, sind jetzt beispielsweise eben Verkaufsgespräche oder Beratungsgespräche.",0.601113
337160,340840," das hat... Ja, bezieht halt alle mit ein, aber ich glaube, das...",1.0
382920,389840,"Ich meine, die Entwicklung mit dem Metaverse  eben von Meta.",0.78991234
392040,398280," Ich glaube, da tun sich ganz andere Welten auf und Möglichkeiten, die man hat.",0.8108277
398400,410560,"Und ja, sicherlich spannend, aber du hast schon recht, in dem Kontext, so wie es hier jetzt ist, das lädt halt wahrscheinlich bei Schülern jetzt eher dazu ein, dass die die ganze Zeit Käse machen.",0.663455
410600,414280,So wie der Erik da die ganze Zeit hier an dieser Tafel da rummalen muss.,0.6704229
439560,440520, Ja.,0.979
444840,445280,"Voll, ja.",1.0
445320,449400,"Oder ganz praktische Berufe, halt eben handwerkliche.",0.7744434
451000,460320,"Da halt wirklich Umgebungen zu simulieren, vielleicht Maschinen oder so, die man im eigenen Betrieb auch nicht hat.",0.6756925
462240,466440,"Dann Maschinen mal auseinandernehmen, wieder zusammensetzen.",0.83343965
474760,476560,"Ja, damit wird es schwierig, aber",0.4125475
480520,481200," Ja, doch.",0.3283961
481280,485240,"Also ich meine, da tun sich wahrscheinlich unglaubliche Möglichkeiten auf.",0.642616
499720,499880,jaa,0.179
