from,to,name,conf
89480,90600,Ja.,0.31
108040,109120,Ja.,0.51
114040,114920,mh was gibts noch?,1.0
177560,178320,"Ja, das geht.",0.7499573
217440,218360,Sorry.,0.703
297120,300760,"Ja, wo sehe ich noch, bei uns gab es Trainingsfirma in der Schule, wo ich war.",0.6451662
300800,304840," Und die hatten ja das, wo ich letztens erzählt habe, mit den anderen Ländern.",0.7906847
304920,309800,"Da wäre das vielleicht gar nicht so schlecht, wenn diese irgendwie eine Besprechung haben oder so bei der Trainingsfirma.",0.6836186
309880,313680,"Mit Spanien und mit Italien, dass man sagt, man macht einen Termin so.",0.7929566
313760,323640,"Und dann könnte man zum Beispiel die Tafel oder das, dann könnte man so, ich weiß nicht, ob das geht, dass man da vielleicht solche Diagramme hin macht und sagt, so schaut's her, das ist unser Ziel oder so.",0.7559266
334400,335200,"Ja, das stimmt schon.",0.60190165
335280,337160,"Es ist halt vielleicht ein bisschen näher, ich weiß nicht",0.36182663
341800,343560, Ja ich glaub das ist..,1.0
345000,346600," Ja, das ist schwierig.",0.31342816
367600,377840," Ja, aber zum Beispiel beim Verkaufsgespräch kann man das ja auch sagen, weil vor so einem Avatar, wenn du sagst, du übst so ein kritisches, also wenn zum Beispiel ein verärgerter Kunde kommt oder so.",0.54180384
378680,382280,hier versteht man nichts,1.0
390400,390880,Magi.,0.66
421120,422160,"Ja, vielleicht in ein paar Jahren.",0.24377778
422240,424400,"Ich glaube, da kann man echt schon viel rausholen.",0.7094096
426400,438800,"Was ich zum Beispiel ganz cool finden würde, wäre zum Beispiel, wenn man sagt, man macht Englisch und dann kann man solche, also wenn das ausgearbeiteter ist, dann könnte man so Umgebungen schaffen, wie zum Beispiel, du stehst so vom Buckingham Palace oder so.",0.6692951
440480,441440,Das fände ich schon witzig.,0.58238184
441520,443560,"Also ich glaube, das ist... ",0.51671046
449440,450080,Ja.,0.764
460280,462240,"Ja, voll.",0.6757899
485400,498680,"Ja, oder auch in der Pflege oder so, dass man sagt, welche Medikation, also welche Medikamente braucht er, dann nimmst du das, dann kannst du das dem Patienten vielleicht auch gleich an die richtige Stelle geben oder so, oder Infusion, das weiß ich jetzt auch nicht.",0.696671
