from,to,name,conf
23000,23960,Genau.,0.722
43160,43560,Ja.,0.831
46120,46520,Ja voll,0.831
51600,53760,"und ich glaube eher, dass es ablenkt.",1.0
90840,96800,"Ich glaube, ich finde es irgendwie schwieriger, die Sachen allein oder halt in der Gruppe tatsächlich zu machen.",0.81278044
97640,104200," Ich kann es mir eher vorstellen, gerade noch bei so Einzelsachen, wie zum Beispiel letzte Woche hatten wir doch das mit dem Anne Frankhaus.",0.76647
104480,105960,irgendwie sowas in der Art,1.0
106800,111360,"Kann ich mir eher vorstellen, als jetzt in der Gruppe, so wie hier jetzt, weil ich glaube nicht, dass es im G-Bereich... ",0.74234706
149640,150040,Nee.,0.791
150160,150480,"Ja, und ",0.74339163
151720,156440,"ob es dann überhaupt aufbehalten bleibt, so die Brille jetzt zum Beispiel und so.",1.0
181840,182600,Cool.,0.812
184600,187400,"Ja, da ist irgendein Grund mein Tablet nicht mehr weg.",0.51510817
212480,217440,"Ja, ich glaube, dass es eben so etwas Spezifisches wie dieses Anne Frank hast, das kann ich mir eher vorstellen, aber nicht ",0.6284004
218560,219360,irgendwie...,1.0
223840,224640,es ist irgendwie,1.0
260079,260760,Ja.,0.788
261920,266000,Also das finde ich eher unpassend für L oder eigentlich generell für Sonderpädagogik.,0.7460473
268600,273240,"Und wenn, das kann man auch, glaube ich, nur in der Mittelschule, Realschulgymnasium, in der Grundschule brauchst du das auch nicht anwenden.",0.5873122
277520,278800,Was machst du mit deinen Händen?,0.36993474
280600,282800,Ich find das so ablenkend irgendwie die ganze Zeit.,0.5334367
290560,291720,Was soll man da überhaupt noch alles machen?,0.22859223
337880,339120,Ja ich kann auch Daumen hoch machen.,1.0
370600,374040," ich glaube, es dauert halt ewig, bis du es mal eingeführt hast.",0.5790258
404440,404760,ja,0.5790258
409480,409800,ja,0.5790258
449520,449840,ja,0.5790258
453480,454640, Ich bin Junge gerade.,0.42991075
463000,464720,"Ich habe nur den Namen geändert, deswegen.",0.6882905
469200,469560, Cool.,0.7
470320,471000,"Ja, kann nicht jeder.",0.41446763
488200,488440,Ja.,0.451
490080,491800,Was macht jetzt eigentlich meine Frau da drüben?,0.2988965
498560,507120," Ich finde es auch irgendwie mit den Brillen oder wenn man die auf hat, ich finde, da ist irgendwie so die Körperkontrolle verliert man manchmal voll.",0.5898368
507200,514680,"Und das stelle ich mir gerade auch im G-Bereich mal ultra schwierig vor, weil ich genügend Schüler im Praktika hatte, die irgendwie",0.6845201
516320,517080, wirklich so,0.7680475
517880,520799, ein nicht sehr ausgeprägtes Körpergefühl hatten.,1.0
520919,521280,Und dann ,0.70638263
521720,524520,"da noch zurechtzukommen, ich glaube, das ist sauschwer.",1.0
524920,528280,"Also ich finde es selber ziemlich unangenehm, habe ich gesagt.",0.45565867
540960,542920,Meine Hand wandert aber auch die ganze Zeit.,0.4794587
569640,572000," Und auch Selbstkontrolle, damit es nicht kaputt geht.",0.61203724
589120,589640,"Ja, das stimmt.",0.32837048
589720,592240,"Wo es schwieriger kontrollierbar auf jeden Fall ist, glaube ich.",0.47005725
612320,616440," dann bekommst du einen schlechten Überblick, ob jeder was Richtiges macht.",0.6124894
621160,627600,"Ja, weil ein Lehrer kann nicht überall so gesagt anschauen, weil der muss jedes Mal auf den Laptop schauen.",0.6939119
628880,630720,Und so schnell bekommst du das alles nicht hin.,0.60289073
642800,643520,Ja.,0.702
643640,649080,"Vor allem irgendwie, ich bin ultra verwirrt, weil meine Hand die ganze Zeit vor meinem Gesicht irgendwie notiert wird.",0.49359512
650400,652680,"Das ist super komisch, langsam.",0.40549025
694520,695480,ohman ey,1.0
706160,708320, Jeder mit seinen Händen gerade einfach nur noch rumspielt.,0.2732293
