,Model,Fold,Score,CV,Version,Group,Features,Sampling,Conf_Matrix,Time
0,Baseline Most Frequent Strategy,1,0.36,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 9  0]
 [16  0]]",0.0625
1,Baseline Most Frequent Strategy,2,0.7916666666666666,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[19  0]
 [ 5  0]]",0.0
2,Baseline Most Frequent Strategy,3,0.7391304347826086,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[17  0]
 [ 6  0]]",0.015625
3,Baseline Most Frequent Strategy,4,0.5,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[11  0]
 [11  0]]",0.0
4,Baseline Most Frequent Strategy,5,0.6818181818181818,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[15  0]
 [ 7  0]]",0.0
5,Baseline Most Frequent Strategy,6,0.36363636363636365,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 8  0]
 [14  0]]",0.0
6,Baseline Most Frequent Strategy,7,0.7142857142857143,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[15  0]
 [ 6  0]]",0.0
7,Baseline Most Frequent Strategy,8,0.7142857142857143,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[15  0]
 [ 6  0]]",0.0
8,Baseline Most Frequent Strategy,9,0.45,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 9  0]
 [11  0]]",0.015625
9,Baseline Most Frequent Strategy,10,0.9444444444444444,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[17  0]
 [ 1  0]]",0.015625
10,Baseline Most Frequent Strategy,11,0.5555555555555556,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[10  0]
 [ 8  0]]",0.015625
11,Baseline Most Frequent Strategy,12,0.29411764705882354,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 5  0]
 [12  0]]",0.015625
12,Baseline Most Frequent Strategy,13,0.5,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[8 0]
 [8 0]]",0.03125
13,Baseline Most Frequent Strategy,14,0.8125,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[13  0]
 [ 3  0]]",0.0
14,Baseline Most Frequent Strategy,15,0.4,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[6 0]
 [9 0]]",0.015625
15,Baseline Most Frequent Strategy,16,0.6,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[9 0]
 [6 0]]",0.015625
16,Baseline Most Frequent Strategy,17,0.14285714285714285,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 2  0]
 [12  0]]",0.0
17,Baseline Most Frequent Strategy,18,0.2857142857142857,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 4  0]
 [10  0]]",0.015625
18,Baseline Most Frequent Strategy,19,0.0,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 0  0]
 [13  0]]",0.015625
19,Baseline Most Frequent Strategy,20,0.0,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[0 0]
 [8 0]]",0.0
20,Baseline Most Frequent Strategy,avg,0.492500607555275,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[192   0]
 [172   0]]",0.234375
21,Baseline Most Frequent Strategy,std,0.2589254799896236,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[192   0]
 [172   0]]",0.234375
22,Baseline Prior Strategy,1,0.36,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 9  0]
 [16  0]]",0.0
23,Baseline Prior Strategy,2,0.7916666666666666,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[19  0]
 [ 5  0]]",0.0
24,Baseline Prior Strategy,3,0.7391304347826086,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[17  0]
 [ 6  0]]",0.0
25,Baseline Prior Strategy,4,0.5,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[11  0]
 [11  0]]",0.03125
26,Baseline Prior Strategy,5,0.6818181818181818,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[15  0]
 [ 7  0]]",0.015625
27,Baseline Prior Strategy,6,0.36363636363636365,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 8  0]
 [14  0]]",0.0
28,Baseline Prior Strategy,7,0.7142857142857143,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[15  0]
 [ 6  0]]",0.0
29,Baseline Prior Strategy,8,0.7142857142857143,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[15  0]
 [ 6  0]]",0.0
30,Baseline Prior Strategy,9,0.45,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 9  0]
 [11  0]]",0.015625
31,Baseline Prior Strategy,10,0.9444444444444444,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[17  0]
 [ 1  0]]",0.03125
32,Baseline Prior Strategy,11,0.5555555555555556,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[10  0]
 [ 8  0]]",0.0
33,Baseline Prior Strategy,12,0.29411764705882354,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 5  0]
 [12  0]]",0.0
34,Baseline Prior Strategy,13,0.5,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[8 0]
 [8 0]]",0.0
35,Baseline Prior Strategy,14,0.8125,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[13  0]
 [ 3  0]]",0.046875
36,Baseline Prior Strategy,15,0.4,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[6 0]
 [9 0]]",0.0
37,Baseline Prior Strategy,16,0.6,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[9 0]
 [6 0]]",0.015625
38,Baseline Prior Strategy,17,0.14285714285714285,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 2  0]
 [12  0]]",0.0
39,Baseline Prior Strategy,18,0.2857142857142857,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 4  0]
 [10  0]]",0.0
40,Baseline Prior Strategy,19,0.0,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 0  0]
 [13  0]]",0.015625
41,Baseline Prior Strategy,20,0.0,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[0 0]
 [8 0]]",0.0
42,Baseline Prior Strategy,avg,0.492500607555275,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[192   0]
 [172   0]]",0.1875
43,Baseline Prior Strategy,std,0.2589254799896236,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[192   0]
 [172   0]]",0.1875
44,Baseline Stratified Strategy,1,0.48,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[4 5]
 [8 8]]",0.0
45,Baseline Stratified Strategy,2,0.4166666666666667,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 7 12]
 [ 2  3]]",0.0
46,Baseline Stratified Strategy,3,0.5652173913043478,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[9 8]
 [2 4]]",0.015625
47,Baseline Stratified Strategy,4,0.45454545454545453,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[6 5]
 [7 4]]",0.015625
48,Baseline Stratified Strategy,5,0.5909090909090909,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[10  5]
 [ 4  3]]",0.015625
49,Baseline Stratified Strategy,6,0.5,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[6 2]
 [9 5]]",0.015625
50,Baseline Stratified Strategy,7,0.47619047619047616,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[8 7]
 [4 2]]",0.0
51,Baseline Stratified Strategy,8,0.47619047619047616,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[6 9]
 [2 4]]",0.015625
52,Baseline Stratified Strategy,9,0.7,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[7 2]
 [4 7]]",0.0
53,Baseline Stratified Strategy,10,0.3888888888888889,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 7 10]
 [ 1  0]]",0.0
54,Baseline Stratified Strategy,11,0.5555555555555556,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[7 3]
 [5 3]]",0.0
55,Baseline Stratified Strategy,12,0.5294117647058824,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[4 1]
 [7 5]]",0.0
56,Baseline Stratified Strategy,13,0.5625,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[5 3]
 [4 4]]",0.0
57,Baseline Stratified Strategy,14,0.5,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[6 7]
 [1 2]]",0.0
58,Baseline Stratified Strategy,15,0.5333333333333333,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[3 3]
 [4 5]]",0.015625
59,Baseline Stratified Strategy,16,0.4666666666666667,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[5 4]
 [4 2]]",0.0
60,Baseline Stratified Strategy,17,0.42857142857142855,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[0 2]
 [6 6]]",0.015625
61,Baseline Stratified Strategy,18,0.2857142857142857,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[2 2]
 [8 2]]",0.015625
62,Baseline Stratified Strategy,19,0.5384615384615384,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[0 0]
 [6 7]]",0.015625
63,Baseline Stratified Strategy,20,0.625,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[0 0]
 [3 5]]",0.015625
64,Baseline Stratified Strategy,avg,0.5036911508852046,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[102  90]
 [ 91  81]]",0.15625
65,Baseline Stratified Strategy,std,0.08756139190053268,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[102  90]
 [ 91  81]]",0.15625
66,Baseline Uniform Strategy,1,0.56,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[7 2]
 [9 7]]",0.0
67,Baseline Uniform Strategy,2,0.2916666666666667,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 7 12]
 [ 5  0]]",0.0
68,Baseline Uniform Strategy,3,0.5217391304347826,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[9 8]
 [3 3]]",0.015625
69,Baseline Uniform Strategy,4,0.5909090909090909,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[7 4]
 [5 6]]",0.015625
70,Baseline Uniform Strategy,5,0.6818181818181818,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[9 6]
 [1 6]]",0.0
71,Baseline Uniform Strategy,6,0.5,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[4 4]
 [7 7]]",0.03125
72,Baseline Uniform Strategy,7,0.6190476190476191,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[8 7]
 [1 5]]",0.015625
73,Baseline Uniform Strategy,8,0.42857142857142855,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[7 8]
 [4 2]]",0.015625
74,Baseline Uniform Strategy,9,0.5,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[5 4]
 [6 5]]",0.0
75,Baseline Uniform Strategy,10,0.5555555555555556,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[9 8]
 [0 1]]",0.015625
76,Baseline Uniform Strategy,11,0.3333333333333333,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[3 7]
 [5 3]]",0.015625
77,Baseline Uniform Strategy,12,0.7058823529411765,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[4 1]
 [4 8]]",0.0
78,Baseline Uniform Strategy,13,0.5,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[4 4]
 [4 4]]",0.0
79,Baseline Uniform Strategy,14,0.5,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[7 6]
 [2 1]]",0.015625
80,Baseline Uniform Strategy,15,0.5333333333333333,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[3 3]
 [4 5]]",0.015625
81,Baseline Uniform Strategy,16,0.4,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[5 4]
 [5 1]]",0.0
82,Baseline Uniform Strategy,17,0.42857142857142855,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[0 2]
 [6 6]]",0.015625
83,Baseline Uniform Strategy,18,0.5714285714285714,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[1 3]
 [3 7]]",0.0
84,Baseline Uniform Strategy,19,0.7692307692307693,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[ 0  0]
 [ 3 10]]",0.015625
85,Baseline Uniform Strategy,20,0.875,Nested,SCALER_all_groups_all_features_30s_binary_Manual,All,All,30,"[[0 0]
 [1 7]]",0.015625
