,task_eng,seconds
1820,0.0176417885831546,30.333333333333332
1821,0.0176417885831546,30.349999999999998
1822,0.0176417885831546,30.366666666666667
1823,0.0176417885831546,30.383333333333333
1824,0.0176417885831546,30.4
1825,0.0176417885831546,30.416666666666668
1826,0.0176417885831546,30.433333333333334
1827,0.0176417885831546,30.45
1828,0.0176417885831546,30.466666666666665
1829,0.0176417885831546,30.483333333333334
1830,0.0176417885831546,30.5
1831,0.0176417885831546,30.516666666666666
1832,0.0176417885831546,30.53333333333333
1833,0.0176417885831546,30.55
1834,0.0176417885831546,30.566666666666666
1835,0.0176417885831546,30.583333333333332
1836,0.0176417885831546,30.599999999999998
1837,0.0176417885831546,30.616666666666667
1838,0.0176417885831546,30.633333333333333
1839,0.0176417885831546,30.65
1840,0.0176417885831546,30.666666666666668
1841,0.0176417885831546,30.683333333333334
1842,0.0176417885831546,30.7
1843,0.0176417885831546,30.716666666666665
1844,0.0176417885831546,30.733333333333334
1845,0.0176417885831546,30.75
1846,0.0176417885831546,30.766666666666666
1847,0.0176417885831546,30.78333333333333
1848,0.0176417885831546,30.8
1849,0.0176417885831546,30.816666666666666
1850,0.0176417885831546,30.833333333333332
1851,0.0176417885831546,30.849999999999998
1852,0.0176417885831546,30.866666666666667
1853,0.0176417885831546,30.883333333333333
1854,0.0176417885831546,30.9
1855,0.0176417885831546,30.916666666666668
1856,0.0176417885831546,30.933333333333334
1857,0.0176417885831546,30.95
1858,0.0176417885831546,30.966666666666665
1859,0.0176417885831546,30.983333333333334
1860,0.0176417885831546,31.0
1861,0.0176417885831546,31.016666666666666
1862,0.0176417885831546,31.03333333333333
1863,0.0176417885831546,31.05
1864,0.0176417885831546,31.066666666666666
1865,0.0176417885831546,31.083333333333332
1866,0.0176417885831546,31.099999999999998
1867,0.0176417885831546,31.116666666666667
1868,0.0176417885831546,31.133333333333333
1869,0.0176417885831546,31.15
1870,0.0176417885831546,31.166666666666668
1871,0.0176417885831546,31.183333333333334
1872,0.0176417885831546,31.2
1873,0.0176417885831546,31.216666666666665
1874,0.0176417885831546,31.233333333333334
1875,0.0176417885831546,31.25
1876,0.0176417885831546,31.266666666666666
1877,0.0176417885831546,31.28333333333333
1878,0.0176417885831546,31.3
1879,0.0176417885831546,31.316666666666666
1880,0.0176417885831546,31.333333333333332
1881,0.0176417885831546,31.349999999999998
1882,0.0176417885831546,31.366666666666667
1883,0.0176417885831546,31.383333333333333
1884,0.0176417885831546,31.4
1885,0.0176417885831546,31.416666666666668
1886,0.0176417885831546,31.433333333333334
1887,0.0176417885831546,31.45
1888,0.0176417885831546,31.466666666666665
1889,0.0176417885831546,31.483333333333334
1890,0.0176417885831546,31.5
1891,0.0176417885831546,31.516666666666666
1892,0.0176417885831546,31.53333333333333
1893,0.0176417885831546,31.55
1894,0.0176417885831546,31.566666666666666
1895,0.0176417885831546,31.583333333333332
1896,0.0176417885831546,31.599999999999998
1897,0.0176417885831546,31.616666666666667
1898,0.0176417885831546,31.633333333333333
1899,0.0176417885831546,31.65
1900,0.0176417885831546,31.666666666666668
1901,0.0176417885831546,31.683333333333334
1902,0.0176417885831546,31.7
1903,0.0176417885831546,31.716666666666665
1904,0.0176417885831546,31.733333333333334
1905,0.0139107933401735,31.75
1906,0.0139107933401735,31.766666666666666
1907,0.0139107933401735,31.78333333333333
1908,0.0176417885831546,31.8
1909,0.0176417885831546,31.816666666666666
1910,0.0176417885831546,31.833333333333332
1911,0.0176417885831546,31.849999999999998
1912,0.0213727838261355,31.866666666666667
1913,0.0213727838261355,31.883333333333333
1914,0.0213727838261355,31.9
1915,0.0213727838261355,31.916666666666668
1916,0.0213727838261355,31.933333333333334
1917,0.0213727838261355,31.95
1918,0.03256576955507885,31.966666666666665
1919,0.03256576955507885,31.983333333333334
1920,0.04935524814849345,32.0
1921,0.04935524814849345,32.016666666666666
1922,0.060548233877437,32.03333333333333
1923,0.060548233877437,32.05
1924,0.062413731498927,32.06666666666666
1925,0.062413731498927,32.083333333333336
1926,0.062413731498927,32.1
1927,0.064279229120418,32.11666666666667
1928,0.064279229120418,32.13333333333333
1929,0.064279229120418,32.15
1930,0.064279229120418,32.166666666666664
1931,0.064279229120418,32.18333333333333
1932,0.064279229120418,32.2
1933,0.068010224363399,32.21666666666667
1934,0.068010224363399,32.233333333333334
1935,0.068010224363399,32.25
1936,0.061559189363399,32.266666666666666
1937,0.061559189363399,32.28333333333333
1938,0.061559189363399,32.3
1939,0.061559189363399,32.31666666666666
1940,0.070160624363399,32.333333333333336
1941,0.080912374363399,32.35
1942,0.080912374363399,32.36666666666667
1943,0.089513774363399,32.38333333333333
1944,0.089513774363399,32.4
1945,0.100265524363399,32.416666666666664
1946,0.100265524363399,32.43333333333333
1947,0.100265524363399,32.45
1948,0.100265524363399,32.46666666666667
1949,0.128220324363399,32.483333333333334
1950,0.143272824363399,32.5
1951,0.143272824363399,32.516666666666666
1952,0.156174824363399,32.53333333333333
1953,0.156174824363399,32.55
1954,0.169076824363399,32.56666666666666
1955,0.169076824363399,32.583333333333336
1956,0.18197882436339902,32.6
1957,0.18197882436339902,32.61666666666667
1958,0.18197882436339902,32.63333333333333
1959,0.18197882436339902,32.65
1960,0.199181824363399,32.666666666666664
1961,0.199181824363399,32.68333333333333
1962,0.205632824363399,32.7
1963,0.205632824363399,32.71666666666667
1964,0.212083824363399,32.733333333333334
1965,0.212083824363399,32.75
1966,0.218534824363399,32.766666666666666
1967,0.218534824363399,32.78333333333333
1968,0.227136324363399,32.8
1969,0.227136324363399,32.81666666666666
1970,0.233587324363399,32.833333333333336
1971,0.233587324363399,32.85
1972,0.244339324363399,32.86666666666667
1973,0.244339324363399,32.88333333333333
1974,0.24863982436339901,32.9
1975,0.24863982436339901,32.916666666666664
1976,0.250790324363399,32.93333333333333
1977,0.250790324363399,32.95
1978,0.25294032436339897,32.96666666666667
1979,0.25294032436339897,32.983333333333334
1980,0.261541824363399,33.0
1981,0.261541824363399,33.016666666666666
1982,0.267992824363399,33.03333333333333
1983,0.267992824363399,33.05
1984,0.272293824363399,33.06666666666666
1985,0.272293824363399,33.083333333333336
1986,0.27659432436339904,33.1
1987,0.28089532436339903,33.11666666666667
1988,0.28089532436339903,33.13333333333333
1989,0.283045324363399,33.15
1990,0.283045324363399,33.166666666666664
1991,0.287346324363399,33.18333333333333
1992,0.287346324363399,33.2
1993,0.28949682436339896,33.21666666666667
1994,0.28949682436339896,33.233333333333334
1995,0.291646824363399,33.25
1996,0.298097824363399,33.266666666666666
1997,0.298097824363399,33.28333333333333
1998,0.300248324363399,33.3
1999,0.300248324363399,33.31666666666666
2000,0.302398824363399,33.333333333333336
2001,0.302398824363399,33.35
2002,0.30454882436339903,33.36666666666667
2003,0.30454882436339903,33.38333333333333
2004,0.30454882436339903,33.4
2005,0.30454882436339903,33.416666666666664
2006,0.30454882436339903,33.43333333333333
2007,0.30454882436339903,33.45
2008,0.306699324363399,33.46666666666667
2009,0.306699324363399,33.483333333333334
2010,0.306699324363399,33.5
2011,0.306699324363399,33.516666666666666
2012,0.306699324363399,33.53333333333333
2013,0.306699324363399,33.55
2014,0.306699324363399,33.56666666666666
2015,0.306699324363399,33.583333333333336
2016,0.30884982436339903,33.6
2017,0.31100032436339897,33.61666666666667
2018,0.31100032436339897,33.63333333333333
2019,0.31100032436339897,33.65
2020,0.31100032436339897,33.666666666666664
2021,0.31100032436339897,33.68333333333333
2022,0.31100032436339897,33.7
2023,0.31100032436339897,33.71666666666667
2024,0.31100032436339897,33.733333333333334
2025,0.31100032436339897,33.75
2026,0.31100032436339897,33.766666666666666
2027,0.31100032436339897,33.78333333333333
2028,0.31100032436339897,33.8
2029,0.31100032436339897,33.81666666666666
2030,0.31100032436339897,33.833333333333336
2031,0.31100032436339897,33.85
2032,0.31100032436339897,33.86666666666667
2033,0.31100032436339897,33.88333333333333
2034,0.31100032436339897,33.9
2035,0.31100032436339897,33.916666666666664
2036,0.31100032436339897,33.93333333333333
2037,0.31100032436339897,33.95
2038,0.31100032436339897,33.96666666666667
2039,0.31100032436339897,33.983333333333334
2040,0.31100032436339897,34.0
2041,0.31100032436339897,34.016666666666666
2042,0.31100032436339897,34.03333333333333
2043,0.31100032436339897,34.05
2044,0.31100032436339897,34.06666666666666
2045,0.31100032436339897,34.083333333333336
2046,0.31100032436339897,34.1
2047,0.31100032436339897,34.11666666666667
2048,0.31100032436339897,34.13333333333333
2049,0.31100032436339897,34.15
2050,0.31100032436339897,34.166666666666664
2051,0.31100032436339897,34.18333333333333
2052,0.31100032436339897,34.2
2053,0.31100032436339897,34.21666666666667
2054,0.31100032436339897,34.233333333333334
2055,0.31100032436339897,34.25
2056,0.31100032436339897,34.266666666666666
2057,0.31100032436339897,34.28333333333333
2058,0.31100032436339897,34.3
2059,0.31100032436339897,34.31666666666666
2060,0.31100032436339897,34.333333333333336
2061,0.31100032436339897,34.35
2062,0.31100032436339897,34.36666666666667
2063,0.31100032436339897,34.38333333333333
2064,0.31100032436339897,34.4
2065,0.31100032436339897,34.416666666666664
2066,0.31100032436339897,34.43333333333333
2067,0.31100032436339897,34.45
2068,0.31100032436339897,34.46666666666667
2069,0.31100032436339897,34.483333333333334
2070,0.31100032436339897,34.5
2071,0.3128658219848895,34.516666666666666
2072,0.3128658219848895,34.53333333333333
2073,0.3128658219848895,34.55
2074,0.3128658219848895,34.56666666666666
2075,0.3128658219848895,34.583333333333336
2076,0.3128658219848895,34.6
2077,0.3128658219848895,34.61666666666667
2078,0.3128658219848895,34.63333333333333
2079,0.3128658219848895,34.65
2080,0.3128658219848895,34.666666666666664
2081,0.3128658219848895,34.68333333333333
2082,0.3128658219848895,34.7
2083,0.3128658219848895,34.71666666666667
2084,0.3128658219848895,34.733333333333334
2085,0.3128658219848895,34.75
2086,0.3128658219848895,34.766666666666666
2087,0.3128658219848895,34.78333333333333
2088,0.3128658219848895,34.8
2089,0.3128658219848895,34.81666666666666
2090,0.3128658219848895,34.833333333333336
2091,0.3128658219848895,34.85
2092,0.3128658219848895,34.86666666666667
2093,0.3128658219848895,34.88333333333333
2094,0.3128658219848895,34.9
2095,0.3128658219848895,34.916666666666664
2096,0.3128658219848895,34.93333333333333
2097,0.3128658219848895,34.95
2098,0.3128658219848895,34.96666666666667
2099,0.3128658219848895,34.983333333333334
2100,0.3128658219848895,35.0
2101,0.3128658219848895,35.016666666666666
2102,0.3128658219848895,35.03333333333333
2103,0.3128658219848895,35.05
2104,0.3128658219848895,35.06666666666666
2105,0.3128658219848895,35.083333333333336
2106,0.3128658219848895,35.1
2107,0.3128658219848895,35.11666666666667
2108,0.3128658219848895,35.13333333333333
2109,0.3128658219848895,35.15
2110,0.3128658219848895,35.166666666666664
2111,0.3128658219848895,35.18333333333333
2112,0.3128658219848895,35.2
2113,0.3128658219848895,35.21666666666667
2114,0.3128658219848895,35.233333333333334
2115,0.3128658219848895,35.25
2116,0.3128658219848895,35.266666666666666
2117,0.3128658219848895,35.28333333333333
2118,0.3128658219848895,35.3
2119,0.3128658219848895,35.31666666666666
2120,0.3128658219848895,35.333333333333336
2121,0.3128658219848895,35.35
2122,0.3128658219848895,35.36666666666667
2123,0.3128658219848895,35.38333333333333
2124,0.3128658219848895,35.4
2125,0.3128658219848895,35.416666666666664
2126,0.3128658219848895,35.43333333333333
2127,0.3128658219848895,35.45
2128,0.3128658219848895,35.46666666666667
2129,0.3128658219848895,35.483333333333334
2130,0.3128658219848895,35.5
2131,0.3128658219848895,35.516666666666666
2132,0.3128658219848895,35.53333333333333
2133,0.3128658219848895,35.55
2134,0.3128658219848895,35.56666666666666
2135,0.3128658219848895,35.583333333333336
2136,0.3128658219848895,35.6
2137,0.3128658219848895,35.61666666666667
2138,0.3128658219848895,35.63333333333333
2139,0.3128658219848895,35.65
2140,0.3128658219848895,35.666666666666664
2141,0.3128658219848895,35.68333333333333
2142,0.3128658219848895,35.7
2143,0.3128658219848895,35.71666666666667
2144,0.3128658219848895,35.733333333333334
2145,0.3128658219848895,35.75
2146,0.3128658219848895,35.766666666666666
2147,0.3128658219848895,35.78333333333333
2148,0.3128658219848895,35.8
2149,0.3128658219848895,35.81666666666666
2150,0.3128658219848895,35.833333333333336
2151,0.3128658219848895,35.85
2152,0.3128658219848895,35.86666666666667
2153,0.3128658219848895,35.88333333333333
