,task_eng,seconds,seconds_interaction
4999,0.2790018624195504,55.544444444444444,0.0
5000,0.2790018624195504,55.55555555555556,0.011111111111111112
5001,0.2790018624195504,55.56666666666667,0.022222222222222223
5002,0.2790018624195504,55.57777777777778,0.03333333333333333
5003,0.2790018624195504,55.58888888888889,0.044444444444444446
5004,0.2790018624195504,55.6,0.05555555555555556
5005,0.2790018624195504,55.611111111111114,0.06666666666666667
5006,0.2790018624195504,55.62222222222223,0.07777777777777778
5007,0.2790018624195504,55.63333333333333,0.08888888888888889
5008,0.2790018624195504,55.644444444444446,0.1
5009,0.2790018624195504,55.65555555555556,0.11111111111111112
5010,0.2790018624195504,55.66666666666667,0.12222222222222223
5011,0.2790018624195504,55.67777777777778,0.13333333333333333
5012,0.2790018624195504,55.68888888888889,0.14444444444444446
5013,0.2790018624195504,55.7,0.15555555555555556
5014,0.2790018624195504,55.711111111111116,0.16666666666666669
5015,0.2790018624195504,55.72222222222222,0.17777777777777778
5016,0.2790018624195504,55.733333333333334,0.18888888888888888
5017,0.2790018624195504,55.74444444444445,0.2
5018,0.2790018624195504,55.75555555555556,0.2111111111111111
5019,0.2790018624195504,55.766666666666666,0.22222222222222224
5020,0.2790018624195504,55.77777777777778,0.23333333333333334
5021,0.2790018624195504,55.78888888888889,0.24444444444444446
5022,0.2790018624195504,55.800000000000004,0.2555555555555556
5023,0.2790018624195504,55.81111111111111,0.26666666666666666
5024,0.2790018624195504,55.82222222222222,0.2777777777777778
5025,0.2790018624195504,55.833333333333336,0.2888888888888889
5026,0.2790018624195504,55.84444444444445,0.3
5027,0.2790018624195504,55.855555555555554,0.3111111111111111
5028,0.2790018624195504,55.86666666666667,0.32222222222222224
5029,0.2790018624195504,55.87777777777778,0.33333333333333337
5030,0.2790018624195504,55.88888888888889,0.34444444444444444
5031,0.2790018624195504,55.900000000000006,0.35555555555555557
5032,0.2790018624195504,55.91111111111111,0.3666666666666667
5033,0.2790018624195504,55.922222222222224,0.37777777777777777
5034,0.2790018624195504,55.93333333333334,0.3888888888888889
5035,0.2790018624195504,55.94444444444445,0.4
5036,0.2790018624195504,55.955555555555556,0.41111111111111115
5037,0.2790018624195504,55.96666666666667,0.4222222222222222
5038,0.2790018624195504,55.97777777777778,0.43333333333333335
5039,0.2790018624195504,55.988888888888894,0.4444444444444445
5040,0.2790018624195504,56.0,0.45555555555555555
5041,0.2790018624195504,56.01111111111111,0.4666666666666667
5042,0.2790018624195504,56.022222222222226,0.4777777777777778
5043,0.2790018624195504,56.03333333333334,0.48888888888888893
5044,0.2790018624195504,56.044444444444444,0.5
5045,0.2790018624195504,56.05555555555556,0.5111111111111112
5046,0.2790018624195504,56.06666666666667,0.5222222222222223
5047,0.2790018624195504,56.07777777777778,0.5333333333333333
5048,0.2790018624195504,56.08888888888889,0.5444444444444445
5049,0.2790018624195504,56.1,0.5555555555555556
5050,0.2790018624195504,56.111111111111114,0.5666666666666667
5051,0.2790018624195504,56.12222222222223,0.5777777777777778
5052,0.2790018624195504,56.13333333333333,0.5888888888888889
5053,0.2790018624195504,56.144444444444446,0.6
5054,0.2790018624195504,56.15555555555556,0.6111111111111112
5055,0.2790018624195504,56.16666666666667,0.6222222222222222
5056,0.2790018624195504,56.17777777777778,0.6333333333333333
5057,0.2790018624195504,56.18888888888889,0.6444444444444445
5058,0.2790018624195504,56.2,0.6555555555555556
5059,0.2790018624195504,56.211111111111116,0.6666666666666667
5060,0.2790018624195504,56.22222222222222,0.6777777777777778
5061,0.2790018624195504,56.233333333333334,0.6888888888888889
5062,0.2790018624195504,56.24444444444445,0.7000000000000001
5063,0.2790018624195504,56.25555555555556,0.7111111111111111
5064,0.2790018624195504,56.266666666666666,0.7222222222222222
5065,0.2790018624195504,56.27777777777778,0.7333333333333334
5066,0.2790018624195504,56.28888888888889,0.7444444444444445
5067,0.2790018624195504,56.300000000000004,0.7555555555555555
5068,0.2790018624195504,56.31111111111111,0.7666666666666667
5069,0.2790018624195504,56.32222222222222,0.7777777777777778
5070,0.2790018624195504,56.333333333333336,0.788888888888889
5071,0.2790018624195504,56.34444444444445,0.8
5072,0.2790018624195504,56.355555555555554,0.8111111111111111
5073,0.2790018624195504,56.36666666666667,0.8222222222222223
5074,0.2790018624195504,56.37777777777778,0.8333333333333334
5075,0.2790018624195504,56.38888888888889,0.8444444444444444
5076,0.2790018624195504,56.400000000000006,0.8555555555555556
5077,0.2790018624195504,56.41111111111111,0.8666666666666667
