,task_eng,seconds
0,0.0,0.0
1,0.0,0.016666666666666666
2,0.0,0.03333333333333333
3,0.0,0.05
4,0.0,0.06666666666666667
5,0.0,0.08333333333333333
6,0.0,0.1
7,0.0,0.11666666666666667
8,0.0,0.13333333333333333
9,0.0,0.15
10,0.0,0.16666666666666666
11,0.0,0.18333333333333332
12,0.0,0.2
13,0.0,0.21666666666666667
14,0.0,0.23333333333333334
15,0.0,0.25
16,8.6014e-05,0.26666666666666666
17,8.6014e-05,0.2833333333333333
18,8.6014e-05,0.3
19,8.6014e-05,0.31666666666666665
20,8.6014e-05,0.3333333333333333
21,8.6014e-05,0.35
22,8.6014e-05,0.36666666666666664
23,8.6014e-05,0.3833333333333333
24,8.6014e-05,0.4
25,8.6014e-05,0.4166666666666667
26,8.6014e-05,0.43333333333333335
27,8.6014e-05,0.45
28,8.6014e-05,0.4666666666666667
29,8.6014e-05,0.48333333333333334
30,8.6014e-05,0.5
31,8.6014e-05,0.5166666666666666
32,8.6014e-05,0.5333333333333333
33,8.6014e-05,0.55
34,8.6014e-05,0.5666666666666667
35,8.6014e-05,0.5833333333333334
36,8.6014e-05,0.6
37,8.6014e-05,0.6166666666666667
38,8.6014e-05,0.6333333333333333
39,8.6014e-05,0.65
40,8.6014e-05,0.6666666666666666
41,8.6014e-05,0.6833333333333333
42,8.6014e-05,0.7
43,8.6014e-05,0.7166666666666667
44,8.6014e-05,0.7333333333333333
45,8.6014e-05,0.75
46,8.6014e-05,0.7666666666666666
47,8.6014e-05,0.7833333333333333
48,8.6014e-05,0.8
49,8.6014e-05,0.8166666666666667
50,8.6014e-05,0.8333333333333334
51,8.6014e-05,0.85
52,8.6014e-05,0.8666666666666667
53,8.6014e-05,0.8833333333333333
54,8.6014e-05,0.9
55,8.6014e-05,0.9166666666666666
56,8.6014e-05,0.9333333333333333
57,8.6014e-05,0.95
58,8.6014e-05,0.9666666666666667
59,8.6014e-05,0.9833333333333333
60,8.6014e-05,1.0
61,8.6014e-05,1.0166666666666666
62,8.6014e-05,1.0333333333333332
63,8.6014e-05,1.05
64,8.6014e-05,1.0666666666666667
65,8.6014e-05,1.0833333333333333
66,8.6014e-05,1.1
67,8.6014e-05,1.1166666666666667
68,8.6014e-05,1.1333333333333333
69,8.6014e-05,1.15
70,8.6014e-05,1.1666666666666667
71,8.6014e-05,1.1833333333333333
72,8.6014e-05,1.2
73,8.6014e-05,1.2166666666666666
74,8.6014e-05,1.2333333333333334
75,8.6014e-05,1.25
76,8.6014e-05,1.2666666666666666
77,8.6014e-05,1.2833333333333332
78,8.6014e-05,1.3
79,8.6014e-05,1.3166666666666667
80,8.6014e-05,1.3333333333333333
81,8.6014e-05,1.35
82,8.6014e-05,1.3666666666666667
83,8.6014e-05,1.3833333333333333
84,8.6014e-05,1.4
85,8.6014e-05,1.4166666666666667
86,8.6014e-05,1.4333333333333333
87,8.6014e-05,1.45
88,8.6014e-05,1.4666666666666666
89,8.6014e-05,1.4833333333333334
90,8.6014e-05,1.5
91,8.6014e-05,1.5166666666666666
92,8.6014e-05,1.5333333333333332
93,8.6014e-05,1.55
94,8.6014e-05,1.5666666666666667
95,8.6014e-05,1.5833333333333333
96,8.6014e-05,1.6
97,8.6014e-05,1.6166666666666667
98,8.6014e-05,1.6333333333333333
99,8.6014e-05,1.65
100,8.6014e-05,1.6666666666666667
101,8.6014e-05,1.6833333333333333
102,8.6014e-05,1.7
103,8.6014e-05,1.7166666666666666
104,8.6014e-05,1.7333333333333334
105,8.6014e-05,1.75
106,8.6014e-05,1.7666666666666666
107,8.6014e-05,1.7833333333333332
108,8.6014e-05,1.8
109,8.6014e-05,1.8166666666666667
110,8.6014e-05,1.8333333333333333
111,8.6014e-05,1.8499999999999999
112,8.6014e-05,1.8666666666666667
113,8.6014e-05,1.8833333333333333
114,8.6014e-05,1.9
115,8.6014e-05,1.9166666666666667
116,8.6014e-05,1.9333333333333333
117,8.6014e-05,1.95
118,8.6014e-05,1.9666666666666666
119,8.6014e-05,1.9833333333333334
120,8.6014e-05,2.0
121,8.6014e-05,2.0166666666666666
122,8.6014e-05,2.033333333333333
123,8.6014e-05,2.05
124,8.6014e-05,2.0666666666666664
125,8.6014e-05,2.0833333333333335
126,8.6014e-05,2.1
127,8.6014e-05,2.1166666666666667
128,8.6014e-05,2.1333333333333333
129,8.6014e-05,2.15
130,8.6014e-05,2.1666666666666665
131,8.6014e-05,2.183333333333333
132,8.6014e-05,2.2
133,8.6014e-05,2.216666666666667
134,8.6014e-05,2.2333333333333334
135,8.6014e-05,2.25
136,8.6014e-05,2.2666666666666666
137,8.6014e-05,2.283333333333333
138,8.6014e-05,2.3
139,8.6014e-05,2.3166666666666664
140,8.6014e-05,2.3333333333333335
141,8.6014e-05,2.35
142,8.6014e-05,2.3666666666666667
143,8.6014e-05,2.3833333333333333
144,8.6014e-05,2.4
145,8.6014e-05,2.4166666666666665
146,8.6014e-05,2.433333333333333
147,8.6014e-05,2.45
148,8.6014e-05,2.466666666666667
149,8.6014e-05,2.4833333333333334
150,8.6014e-05,2.5
151,8.6014e-05,2.5166666666666666
152,8.6014e-05,2.533333333333333
153,8.6014e-05,2.55
154,8.6014e-05,2.5666666666666664
155,8.6014e-05,2.5833333333333335
156,8.6014e-05,2.6
157,8.6014e-05,2.6166666666666667
158,8.6014e-05,2.6333333333333333
159,8.6014e-05,2.65
160,8.6014e-05,2.6666666666666665
161,8.6014e-05,2.683333333333333
162,8.6014e-05,2.7
163,8.6014e-05,2.716666666666667
164,8.6014e-05,2.7333333333333334
165,8.6014e-05,2.75
166,8.6014e-05,2.7666666666666666
167,8.6014e-05,2.783333333333333
168,8.6014e-05,2.8
169,8.6014e-05,2.8166666666666664
170,8.6014e-05,2.8333333333333335
171,8.6014e-05,2.85
172,8.6014e-05,2.8666666666666667
173,8.6014e-05,2.8833333333333333
174,8.6014e-05,2.9
175,8.6014e-05,2.9166666666666665
176,8.6014e-05,2.933333333333333
177,8.6014e-05,2.95
178,8.6014e-05,2.966666666666667
179,8.6014e-05,2.9833333333333334
180,8.6014e-05,3.0
181,8.6014e-05,3.0166666666666666
182,8.6014e-05,3.033333333333333
183,8.6014e-05,3.05
184,8.6014e-05,3.0666666666666664
185,8.6014e-05,3.0833333333333335
186,8.6014e-05,3.1
187,8.6014e-05,3.1166666666666667
188,8.6014e-05,3.1333333333333333
189,8.6014e-05,3.15
190,8.6014e-05,3.1666666666666665
191,8.6014e-05,3.183333333333333
192,8.6014e-05,3.2
193,8.6014e-05,3.216666666666667
194,8.6014e-05,3.2333333333333334
195,8.6014e-05,3.25
196,8.6014e-05,3.2666666666666666
197,8.6014e-05,3.283333333333333
198,8.6014e-05,3.3
199,8.6014e-05,3.3166666666666664
200,8.6014e-05,3.3333333333333335
201,8.6014e-05,3.35
202,8.6014e-05,3.3666666666666667
203,8.6014e-05,3.3833333333333333
204,8.6014e-05,3.4
205,8.6014e-05,3.4166666666666665
206,8.6014e-05,3.433333333333333
207,8.6014e-05,3.4499999999999997
208,8.6014e-05,3.466666666666667
209,8.6014e-05,3.4833333333333334
210,8.6014e-05,3.5
211,8.6014e-05,3.5166666666666666
212,8.6014e-05,3.533333333333333
213,8.6014e-05,3.55
214,8.6014e-05,3.5666666666666664
215,8.6014e-05,3.5833333333333335
216,8.6014e-05,3.6
217,8.6014e-05,3.6166666666666667
218,8.6014e-05,3.6333333333333333
219,8.6014e-05,3.65
220,8.6014e-05,3.6666666666666665
221,8.6014e-05,3.683333333333333
222,8.6014e-05,3.6999999999999997
223,8.6014e-05,3.716666666666667
224,8.6014e-05,3.7333333333333334
225,8.6014e-05,3.75
226,8.6014e-05,3.7666666666666666
227,8.6014e-05,3.783333333333333
228,8.6014e-05,3.8
229,8.6014e-05,3.8166666666666664
230,8.6014e-05,3.8333333333333335
231,8.6014e-05,3.85
232,8.6014e-05,3.8666666666666667
233,8.6014e-05,3.8833333333333333
234,8.6014e-05,3.9
235,8.6014e-05,3.9166666666666665
236,8.6014e-05,3.933333333333333
237,8.6014e-05,3.9499999999999997
238,8.6014e-05,3.966666666666667
239,8.6014e-05,3.9833333333333334
240,8.6014e-05,4.0
241,8.6014e-05,4.016666666666667
242,8.6014e-05,4.033333333333333
243,8.6014e-05,4.05
244,8.6014e-05,4.066666666666666
245,8.6014e-05,4.083333333333333
246,8.6014e-05,4.1
247,8.6014e-05,4.116666666666666
248,8.6014e-05,4.133333333333333
249,8.6014e-05,4.15
250,8.6014e-05,4.166666666666667
251,8.6014e-05,4.183333333333334
252,8.6014e-05,4.2
253,8.6014e-05,4.216666666666667
254,8.6014e-05,4.233333333333333
255,8.6014e-05,4.25
