from,to,name,conf
46360,47720,Also einfach nur eine Diskussion.,0.22044764
49080,52280,"Was, was macht ihr eigentlich für ",0.74407613
53160,54800,einen Unterricht danach?,1.0
108840,109520,mhh,1.0
110320,110440,mhm,1.0
124240,125120, Ja ich ehm,0.74184746
125960,130240," also bei mir ist es Metalltechnik, aber eigentlich komme ich aus dem Bauwesen und da wird es auf jeden Fall ",1.0
130960,133480," gut sein, dass man das anwenden kann.",1.0
133560,145320,"Also ich denke, dass es auch in der Realität, also auf der Baustelle verwendet werden könnte, weil wenn wir jetzt hier so einen Raum haben, dann kann man hier mit VR recht gut den Raum gestalten, sage ich mal.",0.61251575
145400,147400,Also die Gebäudetechnik sozusagen.,0.60757416
148120,156160,"Und ich könnte mir vorstellen, dass das einfach, eine Übungsplattform geschaffen wird im Unterricht sozusagen,",0.8072436
156840,171560," weil man hat viel einfach mit Objekten im Raum zu tun, wie zum Beispiel, also ich denke jetzt hat meine eigene Ausbildung als technischer Systemplaner oder technischer Zeichner, hat man viel mit Objekten im Raum zu tun, die man platzieren muss und man möchte sie sich vielleicht auch anschauen oder der Architekt ",1.0
172440,173560, möchte sie sich anschauen.,1.0
174560,175560,"Und ich glaube,",0.6863501
176680,179160," Da kann man es dahingehend anwenden, um ",0.8594996
179880,182520," selber das zu platzieren, sag ich mal.",1.0
183520,191680,"Äh und aber es wird wahrscheinlich mehr darum gehen, im Unterricht das überhaupt kennenzulernen, weil ich glaube, dass es irgendwann eh kommen wird, sozusagen.",0.77478874
191920,192800,Es wird einfach Teil,1.0
193360,195880,ähm der ähm,1.0
196000,202080,"der Arbeit eines technischen Zeichners sein, dass er mit so einer VR Brille umgehen kann sozusagen",1.0
284480,284840,mhh,1.0
309040,315400,"Wo du gesagt hast, Maschinen reparieren, also ich war auf einer Messe, das habe ich schon gesehen, dass es das schon gibt.",0.76259303
315960,320040,"Es gibt auch so VR-Brillen, die sind so halb durchsichtig, also du kannst dich schon noch im Raum,",0.7173885
320680,323200, also du befindest dich schon noch in dem echten Raum sozusagen.,1.0
323680,327520,"Und wenn man hier irgendwo ein Objekt hat, was man reparieren möchte und es hat mehrere Schritte,",0.7994401
328160,335280," Schaut man das an und dann ploppt quasi das Tool auf und sagt, Schritt 1 aufschrauben, sag ich mal.",0.79990816
336320,342720,"Ähm und dann zeigt er vielleicht sogar hin, wo ich als zweites hinschauen muss, um meinen zweiten Schritt zu machen.",0.8302132
342800,346560,Und Schritt 2 ist irgendwie irgendwas wechseln und das Neue wieder reintun.,0.74140614
346560,349040,"Schritt 3 ist wieder das Gerät zuschrauben, sag ich mal.",0.6488318
355240,355440,ja,1.0
386720,392800,"Also es hätte nur dann Mehrwert, wenn man nicht am gleichen Raum ist, am gleichen Platz ist halt.",0.6615615
399360,406280,"Ja, oder ich hätte jetzt gedacht, wenn wir drei nicht im gleichen Raum sind, also wir könnten uns auch, ja, irgendwie jemand von uns ist.",0.5581238
411200,412160,wäre dann schon mega,1.0
431440,431560,mhh,1.0
434680,435240,ist aber nicht so gut,1.0
438760,444200,"Ja, und wie gesagt, ich finde es aber auch anstrengend, also ich kann mir keine 90-Minuten-Vorlesungen anhören, so...",0.620143
458200,458760,Ja.,0.708
464960,471000," Also nur ein Fazit, dass es bei mir in der Bautechnik auf jeden Fall gut eingesetzt werden kann,",0.82859784
471920,474920, sowohl im Unterricht als auch danach. ,1.0
598520,599040,ja,1.0
599920,603440,Was ein Argument für Spielumgebungen einfach auch ist.,0.6697941
630560,631280,mhh ja,1.0
632000,641280,"ja, Ich finde auch das Navigieren nicht wirklich einfach, da müssen wir rumscrollen, das reagiert schlecht, also nicht so genau, sag ich mal, wo man das da rumgeschoben hat.",0.5854316
634520,634640,ja.,1.0
639440,640080,ja genau,1.0
645720,649360,"Und man sieht auch nicht, wo man genau hinschaut, wie ungefähr die Richtung.",0.1399475
