,task_eng,seconds,seconds_interaction
1726,0.012953927,19.177777777777777,0.0
1727,0.012953927,19.18888888888889,0.011111111111111112
1728,0.012953927,19.2,0.022222222222222223
1729,0.012953927,19.211111111111112,0.03333333333333333
1730,0.012953927,19.22222222222222,0.044444444444444446
1731,0.012953927,19.233333333333334,0.05555555555555556
1732,0.012953927,19.244444444444444,0.06666666666666667
1733,0.012953927,19.255555555555556,0.07777777777777778
1734,0.012953927,19.266666666666666,0.08888888888888889
1735,0.012953927,19.27777777777778,0.1
1736,0.012953927,19.288888888888888,0.11111111111111112
1737,0.012953927,19.3,0.12222222222222223
1738,0.012953927,19.311111111111114,0.13333333333333333
1739,0.012953927,19.322222222222223,0.14444444444444446
1740,0.012953927,19.333333333333336,0.15555555555555556
1741,0.012953927,19.344444444444445,0.16666666666666669
1742,0.012953927,19.355555555555558,0.17777777777777778
1743,0.012953927,19.366666666666667,0.18888888888888888
1744,0.012953927,19.37777777777778,0.2
1745,0.012953927,19.38888888888889,0.2111111111111111
1746,0.012953927,19.400000000000002,0.22222222222222224
1747,0.012953927,19.41111111111111,0.23333333333333334
1748,0.012953927,19.422222222222224,0.24444444444444446
1749,0.012953927,19.433333333333334,0.2555555555555556
1750,0.012953927,19.444444444444446,0.26666666666666666
1751,0.012953927,19.455555555555556,0.2777777777777778
1752,0.012953927,19.46666666666667,0.2888888888888889
1753,0.012953927,19.477777777777778,0.3
1754,0.012953927,19.48888888888889,0.3111111111111111
1755,0.012953927,19.5,0.32222222222222224
1756,0.0399265465,19.511111111111113,0.33333333333333337
1757,0.0399265465,19.522222222222222,0.34444444444444444
1758,0.0399265465,19.533333333333335,0.35555555555555557
1759,0.0399265465,19.544444444444444,0.3666666666666667
1760,0.0399265465,19.555555555555557,0.37777777777777777
1761,0.0399265465,19.566666666666666,0.3888888888888889
1762,0.0399265465,19.57777777777778,0.4
1763,0.0399265465,19.58888888888889,0.41111111111111115
1764,0.0399265465,19.6,0.4222222222222222
1765,0.0399265465,19.61111111111111,0.43333333333333335
1766,0.0399265465,19.622222222222224,0.4444444444444445
1767,0.0399265465,19.633333333333333,0.45555555555555555
1768,0.0399265465,19.644444444444446,0.4666666666666667
1769,0.0399265465,19.655555555555555,0.4777777777777778
1770,0.0399265465,19.666666666666668,0.48888888888888893
1771,0.0399265465,19.677777777777777,0.5
1772,0.0399265465,19.68888888888889,0.5111111111111112
1773,0.0399265465,19.7,0.5222222222222223
1774,0.0399265465,19.711111111111112,0.5333333333333333
1775,0.0399265465,19.72222222222222,0.5444444444444445
1776,0.0399265465,19.733333333333334,0.5555555555555556
1777,0.0399265465,19.744444444444444,0.5666666666666667
1778,0.0399265465,19.755555555555556,0.5777777777777778
1779,0.0399265465,19.766666666666666,0.5888888888888889
1780,0.0399265465,19.77777777777778,0.6
1781,0.0399265465,19.78888888888889,0.6111111111111112
1782,0.0399265465,19.8,0.6222222222222222
1783,0.0399265465,19.811111111111114,0.6333333333333333
1784,0.0399265465,19.822222222222223,0.6444444444444445
1785,0.0399265465,19.833333333333336,0.6555555555555556
1786,0.0399265465,19.844444444444445,0.6666666666666667
1787,0.0399265465,19.855555555555558,0.6777777777777778
1788,0.0399265465,19.866666666666667,0.6888888888888889
1789,0.0399265465,19.87777777777778,0.7000000000000001
1790,0.0399265465,19.88888888888889,0.7111111111111111
1791,0.0399265465,19.900000000000002,0.7222222222222222
1792,0.0399265465,19.91111111111111,0.7333333333333334
1793,0.0399265465,19.922222222222224,0.7444444444444445
1794,0.0399265465,19.933333333333334,0.7555555555555555
1795,0.0399265465,19.944444444444446,0.7666666666666667
1796,0.0399265465,19.955555555555556,0.7777777777777778
1797,0.0399265465,19.96666666666667,0.788888888888889
1798,0.0399265465,19.977777777777778,0.8
1799,0.0399265465,19.98888888888889,0.8111111111111111
1800,0.0399265465,20.0,0.8222222222222223
1801,0.0399265465,20.011111111111113,0.8333333333333334
1802,0.0399265465,20.022222222222222,0.8444444444444444
1803,0.0399265465,20.033333333333335,0.8555555555555556
1804,0.0399265465,20.044444444444444,0.8666666666666667
1805,0.0399265465,20.055555555555557,0.8777777777777778
1806,0.0399265465,20.066666666666666,0.888888888888889
1807,0.0399265465,20.07777777777778,0.9
1808,0.0399265465,20.08888888888889,0.9111111111111111
