from,to,name,conf
160560,162600,"Warte mal, ich höre, könnt ihr ein bisschen lauter sprechen? Ich höre euch..",0.0
163880,166200,"Ich bin, warte, siehst du mich hier?",0.5050468
168240,170520,"Ach so, die echte Distanz weg ist, okay.",0.44027337
176520,177040,Ja.,0.718
177520,178560,Welches Hauptfach hast du?,0.62757176
181200,182440,"Ah, okay, also mehreres.",0.680369
186640,187000,ähh,1.0
188040,191320,"Ja, also ich habe Englisch und Geschichte für Realschullehramt.",0.64404786
192040,195400,Also da könnte ich es mir eigentlich gerade in Geschichte eigentlich schon vorstellen.,0.67951256
196000,197080,"Weil es nicht so, wenn man, ",0.7219515
197680,208680,"das braucht man halt, aber denke ich halt die Partner dazu in den jeweiligen, sag ich mal, Einrichtungen, so wie Konzentrationsgedenklager, sowas, dass man sowas virtuell besucht.",1.0
209880,212760," Aber wie gesagt, da braucht man, glaube ich, halt erst nur den Gegenpart dazu.",0.73900986
212800,215000,"Da braucht man halt die Leute, die das vor Ort machen.",0.85356086
247440,247560,ja,1.0
250240,250680,ja das stimmz,1.0
257040,257360,mhh,1.0
282480,283000,ja,1.0
290440,290640,mhh,1.0
305680,306000,Mhm.,0.218
307920,313800," Ich muss auch sagen, ich weiß gar nicht, ob es für Geschichte so spezielle Programme überhaupt schon gibt.",0.7774576
314920,318920,"Oder ob, ja ob  das überhaupt so funktioniert, das alles zu machen.",0.73668665
330840,331400,"Ja, genau.",0.7905441
335560,336040,ja,1.0
336080,341680,"Ja, aber ich kenne zum Beispiel sowas, wo halt jetzt keine Überreste mehr da sind, so für die römische Geschichte.",0.694884
341720,346760,"Oder so ist ja nicht mehr ganz so viel übrig, bis auf das, was in Rom so übrig ist.",0.8342145
347160,349000,"Da könnte man das, glaube ich, schon...",0.87115854
349080,351640," gut machen, weil ich glaube, es ist immer noch was anderes, wenn du, keine Ahnung, ",0.73722386
352800,360480, den Zirkus von Maximus halt als Bild siehst oder als ob du da virtuell drin rumlaufen kannst.,1.0
360560,362760,"Ich glaube, das ist schon ganz cool, wenn man das machen kann.",0.73148006
365440,366040,genau ja,1.0
367960,368320,ja,1.0
369960,370080,ja,1.0
405480,405720,mhh,1.0
414360,414480,jaa,1.0
421680,421800,jaa,1.0
426800,427200,mhh,1.0
428680,432760,"Ich weiß nicht, woran ich mich halt so bei Mathe erinnere, in der Oberstufe hat man da dann nicht in dem",0.56666696
433480,438760," Koordinatendingen, so diese verschiedenen Dimensionen, die dann da dazu kamen.",1.0
439640,441760,"Und ich glaube, das kann man vielleicht besser machen.",0.84536356
441800,444080,Gab es da nicht irgendwie so eine 3D-Ebene?,0.43041262
448520,454640,"Ja, weil das kann man sich ja, also fand ich, wie ich mich jetzt daran erinnere, kann man sich ja eigentlich nicht vorstellen, wie das so in den Raum...",0.6263488
455480,455920,reingeht.,1.0
465280,465600,Ja.,0.736
466560,469120,"Aber ich weiß nicht, so für Englisch jetzt zum Beispiel...",0.753656
473760,477040,"Ja, wenn man so quasi die Sightseeing-Sachen macht.",1.0
477200,481400,"Das stimmt,  das könnte man so virtuelle Tour, aber ich glaube, da ist halt gerade so im Thema",0.6424796
482440,484800," ja, Speaking und sowas sehr schwierig.",1.0
486000,489440," Weil du ja, du musst ja ganz oft den Mund halt einfach sehen.",0.7178043
489520,494360,"So für die Aussprache ist es schon besser, gerade in der fünften, sechsten, wenn die deinen Mund halt einfach sehen, wie du sprichst.",0.7611567
495560,497000,"Und ich glaube, da ist vielleicht so ",0.49335524
498000,501640,"richtig Virtual Reality nicht so gut, kann ich mir vorstellen.",1.0
512520,512880,Ja,1.0
514120,516560,"da braucht man jetzt, finde ich, auch nicht unbedingt ",1.0
518560,519000,Virtual Reality.,1.0
521960,522240,Ja,1.0
523560,523919,Ja,1.0
528160,528680,Genau.,0.555
528840,532800,"Da reicht auch ein Tablet einfach, wo die dann gleich drauf schreiben können und ",0.72310495
533520,535440,eignen sich vielleicht da besser einfach.,1.0
538880,539160,Ja.,0.256
540640,543680," Ich weiß auch, wie das bei dem ersten Beispiel war mit diesem ",0.819692
544680,545640,Austauschdingens.,1.0
545760,546640,"Ich weiß auch nicht, ob man da ",0.65864474
547560,551200, braucht man da wirklich Virtual Reality oder kann man da nicht einfach einen Zoom-Call so ,1.0
551880,554760, machen mit so einer Partnerschule oder sowas?,1.0
559200,559320,Ja,1.0
561680,562960," Ja, eigentlich schon.",0.57881004
564120,571680,"Außer du siehst halt irgendwie, ich weiß aber nicht, ob das geht, da braucht man wahrscheinlich Kamera, ist da ein echtes Ich quasi in der Virtual Reality oder ist da ein Mix wahrscheinlich, ne?",0.0
